Date,0700.HK,0005.HK,0016.HK,0857.HK,0941.HK,0241.HK,0175.HK,1099.HK,1299.HK,0027.HK
2023-06-08,334.79998779296875,59.95000076293945,102.5,5.619999885559082,63.5,4.829999923706055,9.399999618530273,26.649999618530273,81.30000305175781,50.25
2023-06-09,336.0,60.0,102.69999694824219,5.769999980926514,65.1500015258789,4.800000190734863,9.539999961853027,26.850000381469727,80.75,50.599998474121094
2023-06-12,338.3999938964844,60.0,103.0,5.690000057220459,64.4000015258789,4.789999961853027,9.539999961853027,26.700000762939453,81.55000305175781,51.45000076293945
2023-06-13,344.79998779296875,59.900001525878906,102.9000015258789,5.570000171661377,63.70000076293945,4.909999847412109,9.670000076293945,26.899999618530273,82.5999984741211,51.70000076293945
2023-06-14,345.6000061035156,60.04999923706055,101.19999694824219,5.619999885559082,63.400001525878906,4.880000114440918,9.729999542236328,26.700000762939453,82.1500015258789,51.349998474121094
2023-06-15,355.0,60.04999923706055,101.5999984741211,5.699999809265137,63.95000076293945,5.159999847412109,9.930000305175781,26.399999618530273,81.4000015258789,51.79999923706055
2023-06-16,363.0,61.0,102.4000015258789,5.800000190734863,63.599998474121094,5.170000076293945,9.9399995803833,25.950000762939453,81.75,53.0
2023-06-19,357.20001220703125,61.400001525878906,102.5999984741211,5.730000019073486,64.5999984741211,4.989999771118164,9.979999542236328,24.600000381469727,82.0999984741211,52.5
2023-06-20,350.0,61.5,101.0999984741211,5.420000076293945,64.30000305175781,4.840000152587891,9.729999542236328,23.850000381469727,81.3499984741211,53.400001525878906
2023-06-21,340.3999938964844,61.29999923706055,100.0999984741211,5.489999771118164,63.5,4.650000095367432,9.579999923706055,24.0,80.25,52.70000076293945
2023-06-23,337.0,59.75,97.6500015258789,5.440000057220459,62.25,4.46999979019165,9.229999542236328,23.600000381469727,78.1500015258789,52.04999923706055
2023-06-26,332.79998779296875,59.599998474121094,96.69999694824219,5.420000076293945,63.25,4.570000171661377,9.25,23.200000762939453,77.0999984741211,50.79999923706055
2023-06-27,341.3999938964844,60.5,98.44999694824219,5.510000228881836,63.650001525878906,4.710000038146973,9.399999618530273,23.649999618530273,79.05000305175781,50.599998474121094
2023-06-28,336.20001220703125,60.849998474121094,99.19999694824219,5.539999961853027,63.5,4.730000019073486,9.369999885559082,23.850000381469727,79.4000015258789,51.599998474121094
2023-06-29,333.6000061035156,60.849998474121094,97.6500015258789,5.420000076293945,63.349998474121094,4.699999809265137,9.300000190734863,24.299999237060547,79.69999694824219,50.5
2023-06-30,331.6000061035156,61.0,98.69999694824219,5.420000076293945,64.05000305175781,4.710000038146973,9.5600004196167,24.5,79.0999984741211,49.70000076293945
2023-07-03,338.0,61.95000076293945,98.80000305175781,5.659999847412109,64.5,4.789999961853027,10.15999984741211,23.549999237060547,81.0,51.70000076293945
2023-07-04,339.20001220703125,62.25,99.4000015258789,5.679999828338623,64.9000015258789,4.869999885559082,10.140000343322754,24.0,81.55000305175781,51.599998474121094
2023-07-05,335.3999938964844,61.650001525878906,98.9000015258789,5.590000152587891,64.5,4.840000152587891,9.899999618530273,23.5,80.4000015258789,50.849998474121094
