Date,BARC.L,BP.L,BHP.L,AZN.L,VOD.L,TSCO.L,RR.L,NG.L,ULVR.L,BBY.L
2022-02-04,200.60000610351562,405.8999938964844,2156.6435546875,8282.0,134.22000122070312,295.54998779296875,113.5999984741211,1074.4000244140625,3815.0,251.60000610351562
2022-02-07,205.0,408.6499938964844,2246.65234375,8348.0,137.39999389648438,291.3999938964844,115.58000183105469,1074.4000244140625,3858.5,248.60000610351562
2022-02-08,206.1999969482422,399.0,2241.30517578125,8284.0,137.22000122070312,291.6499938964844,117.22000122070312,1078.0,3876.5,250.0
2022-02-09,208.0,410.29998779296875,2253.336181640625,8364.0,139.5399932861328,293.70001220703125,119.86000061035156,1080.0,3828.5,253.8000030517578
2022-02-10,208.64999389648438,410.70001220703125,2312.153564453125,8650.0,138.44000244140625,297.0,122.72000122070312,1091.0,3779.0,249.8000030517578
2022-02-11,206.10000610351562,417.20001220703125,2257.7919921875,8510.0,138.89999389648438,298.1499938964844,120.9000015258789,1095.800048828125,3914.5,249.1999969482422
2022-02-14,195.55999755859375,400.6499938964844,2243.087646484375,8381.0,136.5399932861328,295.3999938964844,117.69999694824219,1075.0,3810.0,244.8000030517578
2022-02-15,198.4600067138672,397.3500061035156,2208.331787109375,8865.0,138.89999389648438,299.20001220703125,120.31999969482422,1076.0,3835.0,245.60000610351562
2022-02-16,196.0,403.75,2251.108154296875,8916.0,139.5,294.75,121.72000122070312,1080.800048828125,3818.0,247.1999969482422
2022-02-17,192.63999938964844,397.8999938964844,2230.16552734375,8918.0,137.9600067138672,293.70001220703125,118.0199966430664,1078.5999755859375,3799.5,242.39999389648438
2022-02-18,191.16000366210938,391.3999938964844,2276.9521484375,8801.0,137.5800018310547,294.20001220703125,117.05999755859375,1089.5999755859375,3857.5,242.8000030517578
2022-02-21,191.44000244140625,388.3999938964844,2265.366943359375,9150.0,135.9600067138672,287.6000061035156,114.72000122070312,1079.4000244140625,3850.0,241.60000610351562
2022-02-22,190.16000366210938,386.5,2264.92138671875,9012.0,136.44000244140625,287.6000061035156,118.0199966430664,1071.800048828125,3793.0,238.60000610351562
2022-02-23,195.97999572753906,382.8999938964844,2256.90087890625,9008.0,135.5800018310547,290.8500061035156,117.69999694824219,1080.0,3844.0,237.0
2022-02-24,179.39999389648438,365.3500061035156,2098.271484375,8582.0,130.10000610351562,279.6499938964844,102.37999725341797,1052.5999755859375,3634.0,231.1999969482422
2022-02-25,188.89999389648438,378.5,2203.430419921875,8995.0,133.5800018310547,286.54998779296875,106.08000183105469,1100.5999755859375,3739.0,237.1999969482422
2022-02-28,182.8800048828125,363.54998779296875,2245.760986328125,9059.0,131.44000244140625,289.75,103.5,1130.800048828125,3746.5,239.8000030517578
2022-03-01,173.22000122070312,357.1000061035156,2273.8330078125,9224.0,128.9199981689453,283.95001220703125,92.0,1138.199951171875,3685.0,232.0
2022-03-02,176.9600067138672,374.3999938964844,2373.19921875,9318.0,129.83999633789062,282.6499938964844,98.2300033569336,1127.5999755859375,3646.5,236.60000610351562
2022-03-03,168.94000244140625,358.45001220703125,2423.550537109375,8920.0,128.0,281.3999938964844,95.0,1110.5999755859375,3563.5,230.0
2022-03-04,156.8000030517578,348.1499938964844,2402.60791015625,8679.0,123.45999908447266,275.3500061035156,90.2300033569336,1107.800048828125,3410.5,219.39999389648438
2022-03-07,151.6199951171875,361.5,2456.52392578125,8651.0,120.91999816894531,272.79998779296875,88.20999908447266,1112.4000244140625,3328.0,215.60000610351562
2022-03-08,,380.0,2388.34912109375,8747.0,116.45999908447266,266.04998779296875,91.37999725341797,1114.0,3336.5,220.8000030517578
2022-03-09,161.8000030517578,371.54998779296875,2362.059326171875,9121.0,119.94000244140625,274.79998779296875,94.37999725341797,1137.800048828125,3434.0,231.8000030517578
2022-03-10,157.77999877929688,,2386.566650390625,9219.0,118.4800033569336,274.1000061035156,91.7300033569336,1133.4000244140625,3364.5,243.39999389648438
2022-03-11,161.10000610351562,360.3999938964844,2361.61376953125,9275.0,119.5,272.75,93.51000213623047,1113.4000244140625,3391.5,248.1999969482422
2022-03-14,170.0,356.5,2249.32568359375,9396.0,121.77999877929688,276.95001220703125,93.77999877929688,1123.199951171875,3423.0,261.79998779296875
2022-03-15,168.16000366210938,361.0,2203.430419921875,9383.0,122.08000183105469,278.5,92.2699966430664,1155.4000244140625,3381.5,258.6000061035156
2022-03-16,175.16000366210938,360.6499938964844,2261.80224609375,9416.0,124.33999633789062,277.6499938964844,94.37999725341797,1119.0,3411.5,265.0
2022-03-17,171.72000122070312,368.04998779296875,2293.884521484375,9561.0,125.95999908447266,277.3999938964844,94.18000030517578,1138.800048828125,3439.5,266.79998779296875
2022-03-18,170.5800018310547,360.3999938964844,2303.6875,9536.0,127.63999938964844,278.75,93.18000030517578,1132.199951171875,3420.5,267.79998779296875
2022-03-21,168.5,375.0,2418.64892578125,9629.0,127.9800033569336,277.3500061035156,93.0999984741211,1129.4000244140625,3405.5,261.6000061035156
2022-03-22,172.86000061035156,371.29998779296875,2376.763916015625,9574.0,127.0,279.0,94.79000091552734,1119.800048828125,3439.5,263.6000061035156
2022-03-23,170.0,387.8999938964844,2442.26513671875,9730.0,124.26000213623047,276.1000061035156,92.05999755859375,1108.0,3385.0,263.3999938964844
2022-03-24,168.33999633789062,389.20001220703125,2496.626953125,9836.0,124.83999633789062,275.04998779296875,92.30000305175781,1119.800048828125,3370.0,262.20001220703125
2022-03-25,167.3000030517578,391.70001220703125,2530.491455078125,9843.0,125.31999969482422,275.75,110.13999938964844,1126.5999755859375,3386.5,263.3999938964844
2022-03-28,160.47999572753906,380.8999938964844,2551.43408203125,9894.0,125.58000183105469,280.25,98.37999725341797,1132.5999755859375,3427.5,262.20001220703125
2022-03-29,156.44000244140625,371.3500061035156,2546.978271484375,10046.0,126.55999755859375,280.25,102.37999725341797,1146.4000244140625,3530.0,262.79998779296875
2022-03-30,151.44000244140625,382.75,2659.266357421875,10160.0,129.4199981689453,282.8500061035156,103.05999755859375,1167.4000244140625,3548.0,258.79998779296875
2022-03-31,148.3000030517578,375.3500061035156,2630.748779296875,10132.0,124.83999633789062,276.0,101.0999984741211,1172.4000244140625,3455.0,257.0
2022-04-01,147.0399932861328,378.95001220703125,2690.45751953125,10076.0,126.4000015258789,279.0,99.37000274658203,1163.0,3508.0,256.79998779296875
2022-04-04,146.3000030517578,377.6000061035156,2672.6337890625,10142.0,126.0,275.8999938964844,100.36000061035156,1169.0,3520.0,256.79998779296875
2022-04-05,147.0,382.8999938964844,2641.888427734375,10334.0,125.4800033569336,274.70001220703125,98.66000366210938,1211.0,3536.5,252.1999969482422
2022-04-06,143.33999633789062,380.8500061035156,2635.20458984375,10462.0,127.9800033569336,272.70001220703125,96.45999908447266,1221.5,3497.5,254.1999969482422
2022-04-07,140.5800018310547,377.3999938964844,2617.82666015625,10668.0,126.83999633789062,272.70001220703125,94.75,1216.0,3503.0,255.39999389648438
2022-04-08,144.60000610351562,391.5,2674.416259765625,10930.0,129.27999877929688,271.29998779296875,94.27999877929688,1226.0,3537.5,259.0
2022-04-11,144.94000244140625,386.6499938964844,2590.645751953125,10858.0,130.82000732421875,275.20001220703125,95.0,1219.5,3490.5,262.79998779296875
2022-04-12,143.25999450683594,395.95001220703125,2646.789794921875,10504.0,130.66000366210938,270.6000061035156,89.79000091552734,1194.0,3432.0,261.20001220703125
2022-04-13,144.25999450683594,397.3500061035156,2660.157470703125,10510.0,131.67999267578125,265.20001220703125,90.02999877929688,1185.0,3436.5,260.79998779296875
2022-04-14,145.86000061035156,399.45001220703125,2665.50439453125,10536.0,132.13999938964844,266.29998779296875,93.43000030517578,1183.5,3429.0,260.20001220703125
2022-04-19,145.6999969482422,401.04998779296875,2652.136962890625,10500.0,130.3800048828125,270.29998779296875,95.5,1168.0,3421.5,260.6000061035156
2022-04-20,148.8800048828125,401.1499938964844,2575.05029296875,10470.0,128.4600067138672,266.5,93.41999816894531,1180.5,3468.5,261.6000061035156
2022-04-21,150.05999755859375,403.1499938964844,2511.77685546875,10504.0,128.5,265.1000061035156,96.5999984741211,1162.5,3515.0,261.6000061035156
2022-04-22,146.6999969482422,393.1499938964844,2406.6181640625,10280.0,127.63999938964844,265.6000061035156,91.56999969482422,1172.5,3541.0,256.20001220703125
2022-04-25,144.17999267578125,368.8500061035156,2254.6728515625,10234.0,126.72000122070312,268.6000061035156,86.83000183105469,1181.0,3606.5,251.0
2022-04-26,142.97999572753906,379.45001220703125,2293.43896484375,10332.0,127.69999694824219,270.20001220703125,84.11000061035156,1202.0,3642.0,248.1999969482422
2022-04-27,141.9199981689453,378.3999938964844,2386.12109375,10512.0,125.9000015258789,273.6000061035156,82.37999725341797,1209.0,3577.5,245.0
2022-04-28,146.3000030517578,388.04998779296875,2407.50927734375,10562.0,127.04000091552734,272.29998779296875,83.30999755859375,1225.5,3675.0,246.1999969482422
2022-04-29,148.1999969482422,391.54998779296875,2428.451904296875,10688.0,121.54000091552734,272.0,83.29000091552734,1194.0,3719.0,242.8000030517578
2022-05-03,151.0,414.25,2430.679931640625,10684.0,123.66000366210938,276.70001220703125,84.19999694824219,1194.5,3658.5,243.60000610351562
2022-05-04,150.55999755859375,415.8999938964844,2374.535888671875,10506.0,122.9000015258789,271.70001220703125,83.22000122070312,1183.5,3622.0,243.8000030517578
2022-05-05,149.82000732421875,418.8999938964844,2370.080078125,10512.0,123.45999908447266,271.70001220703125,81.73999786376953,1200.5,3630.0,239.39999389648438
2022-05-06,148.63999938964844,426.6499938964844,2368.297607421875,10322.0,120.41999816894531,271.3999938964844,80.30999755859375,1179.5,3597.0,235.0
2022-05-09,145.97999572753906,404.79998779296875,2263.138916015625,10140.0,118.72000122070312,275.5,78.5,1179.0,3636.0,233.0
2022-05-10,143.63999938964844,404.95001220703125,2244.42431640625,10246.0,118.73999786376953,277.20001220703125,78.25,1187.5,3700.5,236.60000610351562
2022-05-11,147.3000030517578,419.8999938964844,2326.85791015625,10026.0,118.86000061035156,275.8999938964844,80.5,1199.0,3690.5,241.0
2022-05-12,145.94000244140625,400.1499938964844,2259.128662109375,9965.0,118.72000122070312,274.1000061035156,81.37999725341797,1191.0,3688.5,240.39999389648438
2022-05-13,150.36000061035156,414.70001220703125,2313.490478515625,10286.0,117.81999969482422,281.20001220703125,83.8499984741211,1220.0,3747.0,245.60000610351562
2022-05-16,151.6999969482422,418.3500061035156,2296.55810546875,10466.0,120.05999755859375,286.70001220703125,80.68000030517578,1228.5,3732.5,250.0
2022-05-17,155.86000061035156,421.25,2341.5625,10488.0,120.30000305175781,278.29998779296875,81.20999908447266,1237.0,3666.0,250.0
2022-05-18,155.1999969482422,,2304.133056640625,10244.0,118.05999755859375,266.1000061035156,84.77999877929688,1245.5,3626.0,252.1999969482422
2022-05-19,153.27999877929688,412.70001220703125,2316.163818359375,10250.0,118.45999908447266,255.10000610351562,83.02999877929688,1207.0,3451.5,250.60000610351562
2022-05-20,152.72000122070312,417.20001220703125,2383.001953125,10494.0,121.0999984741211,260.29998779296875,83.30999755859375,1210.5,3516.5,252.60000610351562
2022-05-23,157.74000549316406,428.79998779296875,2425.332763671875,10600.0,126.0999984741211,261.8999938964844,83.13999938964844,1225.0,3539.0,255.8000030517578
2022-05-24,162.77999877929688,423.6000061035156,2425.332763671875,10598.0,128.83999633789062,258.29998779296875,80.08000183105469,1223.0,3541.0,256.0
2022-05-25,163.8800048828125,427.8500061035156,2435.5,10600.0,130.22000122070312,255.3000030517578,83.5199966430664,1227.0,3493.0,260.20001220703125
2022-05-26,167.67999267578125,435.25,2421.0,10546.0,131.4199981689453,258.0,86.44000244140625,1186.5,3488.0,260.0
2022-05-27,170.3800048828125,430.6499938964844,2506.5,10580.0,130.13999938964844,258.5,86.91000366210938,1164.0,3475.5,261.6000061035156
2022-05-30,171.22000122070312,433.5,2544.5,10468.0,129.32000732421875,259.20001220703125,88.98999786376953,1162.5,3495.5,262.6000061035156
2022-05-31,169.05999755859375,434.25,2515.0,10454.0,130.5800018310547,259.0,86.69000244140625,1171.0,3825.0,260.3999938964844
2022-06-01,167.8000030517578,431.29998779296875,2550.0,10442.0,126.69999694824219,258.8999938964844,88.7300033569336,1121.0,3705.0,261.6000061035156
2022-06-06,171.36000061035156,440.45001220703125,2658.5,10072.0,126.0,260.5,92.91999816894531,1127.5,3718.0,266.79998779296875
2022-06-07,169.0,446.5,2709.5,10230.0,126.0,258.0,91.86000061035156,1106.5,3696.0,268.0
2022-06-08,168.55999755859375,451.3999938964844,2704.5,10310.0,124.4800033569336,259.70001220703125,92.38999938964844,1094.5,3677.5,267.0
2022-06-09,165.9199981689453,448.29998779296875,2632.0,10056.0,126.0,252.1999969482422,91.69000244140625,1084.5,3638.0,268.3999938964844
2022-06-10,159.8000030517578,437.45001220703125,2558.0,9851.0,125.45999908447266,250.10000610351562,87.98999786376953,1082.0,3639.5,264.3999938964844
2022-06-13,156.0800018310547,426.29998779296875,2503.0,9777.0,126.0,246.10000610351562,86.16999816894531,1078.0,3628.5,260.20001220703125
2022-06-14,156.75999450683594,434.95001220703125,2498.5,9750.0,125.55999755859375,246.6999969482422,87.91999816894531,1050.5,3609.5,260.0
2022-06-15,160.75999450683594,427.3999938964844,2541.5,9856.0,126.12000274658203,251.1999969482422,90.69000244140625,1058.0,3627.0,257.6000061035156
2022-06-16,153.63999938964844,404.3999938964844,2439.0,9760.0,125.5999984741211,249.6999969482422,87.08999633789062,1043.5,3553.5,248.39999389648438
2022-06-17,155.9199981689453,379.45001220703125,2358.5,9924.0,127.0,251.6999969482422,87.70999908447266,1033.5,3593.0,248.0
2022-06-20,160.1199951171875,391.5,2321.0,10054.0,127.76000213623047,251.89999389648438,91.5,1038.0,3601.0,247.39999389648438
2022-06-21,160.4199981689453,395.3500061035156,2354.0,10128.0,127.76000213623047,249.8000030517578,90.83000183105469,1028.5,3603.5,249.1999969482422
2022-06-22,161.33999633789062,383.29998779296875,2263.5,10304.0,126.76000213623047,247.5,86.11000061035156,1033.0,3609.5,249.1999969482422
2022-06-23,154.0800018310547,375.6499938964844,2238.0,10380.0,126.5,246.60000610351562,81.8499984741211,1023.0,3626.5,250.60000610351562
2022-06-24,158.94000244140625,386.5,2275.5,10776.0,126.5,255.39999389648438,80.94000244140625,1051.0,3737.0,258.0
2022-06-27,158.63999938964844,391.6000061035156,2351.0,10806.0,127.22000122070312,254.39999389648438,81.80999755859375,1060.0,3734.0,259.79998779296875
2022-06-28,160.02000427246094,397.04998779296875,2388.0,10786.0,128.5800018310547,256.6000061035156,87.13999938964844,1070.0,3742.0,263.79998779296875
2022-06-29,156.75999450683594,397.70001220703125,2383.0,11054.0,126.5,258.29998779296875,84.19999694824219,1078.5,3758.5,261.20001220703125
2022-06-30,153.1199951171875,388.29998779296875,2297.0,10800.0,126.66000366210938,255.5,82.94999694824219,1052.0,3721.0,254.1999969482422
2022-07-01,153.1999969482422,384.5,2224.0,10754.0,127.36000061035156,254.8000030517578,86.08000183105469,1072.0,3800.0,256.6000061035156
2022-07-04,155.52000427246094,401.45001220703125,2244.0,10808.0,128.66000366210938,257.5,86.54000091552734,1076.5,3802.5,258.3999938964844
2022-07-05,147.47999572753906,373.29998779296875,2174.0,10800.0,127.0,255.5,79.12000274658203,1066.0,3802.0,251.8000030517578
2022-07-06,146.86000061035156,368.6499938964844,2164.5,10978.0,126.69999694824219,257.79998779296875,82.12000274658203,1084.0,3871.0,253.39999389648438
2022-07-07,151.02000427246094,385.25,2248.5,11004.0,127.44000244140625,257.1000061035156,85.26000213623047,1078.0,3825.5,259.79998779296875
2022-07-08,151.9600067138672,386.54998779296875,2205.5,11044.0,128.4600067138672,261.79998779296875,87.12999725341797,1068.5,3836.0,265.6000061035156
2022-07-11,151.0,384.6000061035156,2154.0,11154.0,128.6999969482422,259.8999938964844,86.73999786376953,1084.5,3852.0,263.79998779296875
2022-07-12,152.13999938964844,377.04998779296875,2127.5,11164.0,129.27999877929688,259.79998779296875,88.77999877929688,1089.0,3890.5,268.20001220703125
2022-07-13,149.22000122070312,377.20001220703125,2108.0,10980.0,129.10000610351562,256.79998779296875,88.58000183105469,1093.0,3874.0,257.20001220703125
2022-07-14,145.5399932861328,363.95001220703125,2034.0,10776.0,127.77999877929688,256.6000061035156,85.31999969482422,1097.0,3880.5,253.39999389648438
2022-07-15,150.3000030517578,373.1000061035156,2070.5,11110.0,129.0399932861328,258.8999938964844,89.79000091552734,1105.5,3908.0,257.79998779296875
2022-07-18,154.22000122070312,382.3500061035156,2135.0,11096.0,130.1199951171875,260.0,92.19000244140625,1106.5,3865.0,258.3999938964844
2022-07-19,158.22000122070312,385.6000061035156,2115.0,11232.0,131.0,262.29998779296875,93.8499984741211,1107.0,3943.0,260.0
2022-07-20,157.63999938964844,388.5,2105.0,10918.0,129.25999450683594,259.79998779296875,92.02999877929688,1101.0,3893.0,256.6000061035156
2022-07-21,158.9600067138672,383.8999938964844,2097.0,10794.0,129.60000610351562,261.1000061035156,92.3499984741211,1081.0,3889.0,262.0
2022-07-22,157.83999633789062,383.29998779296875,2156.0,10766.0,129.02000427246094,259.3999938964844,92.5999984741211,1103.5,3911.5,267.20001220703125
2022-07-25,160.72000122070312,386.70001220703125,2179.0,10810.0,129.02000427246094,264.79998779296875,91.94999694824219,1109.0,3916.5,272.0
2022-07-26,156.8800048828125,388.54998779296875,2180.5,11020.0,122.36000061035156,258.70001220703125,87.69000244140625,1123.0,4032.0,271.6000061035156
2022-07-27,157.66000366210938,393.1499938964844,2182.5,10962.0,121.0199966430664,261.1000061035156,87.37000274658203,1111.5,3995.5,275.3999938964844
2022-07-28,150.33999633789062,389.3999938964844,2218.5,10870.0,118.80000305175781,260.70001220703125,86.44000244140625,1114.5,3970.0,275.20001220703125
2022-07-29,157.17999267578125,400.0,2248.5,10844.0,120.80000305175781,262.6000061035156,89.2699966430664,1131.5,4003.5,280.6000061035156
2022-08-01,159.8000030517578,392.3500061035156,2209.0,10708.0,120.5,264.70001220703125,89.04000091552734,1119.0,3989.0,282.6000061035156
2022-08-02,160.02000427246094,403.3500061035156,2177.5,10780.0,120.72000122070312,265.70001220703125,87.80000305175781,1147.0,3996.0,281.20001220703125
2022-08-03,163.32000732421875,410.70001220703125,2192.0,10662.0,118.86000061035156,264.0,90.79000091552734,1133.5,4015.0,282.6000061035156
2022-08-04,162.47999572753906,408.0,2205.5,10720.0,118.63999938964844,263.5,82.6500015258789,1138.5,3988.5,281.0
2022-08-05,164.0,411.1499938964844,2246.5,10866.0,121.44000244140625,262.0,83.0,1122.0,3971.0,278.6000061035156
2022-08-08,166.0,416.29998779296875,2243.0,10714.0,121.0199966430664,262.1000061035156,86.69999694824219,1135.0,4002.0,281.6000061035156
2022-08-09,165.86000061035156,422.54998779296875,2225.0,10842.0,122.27999877929688,263.70001220703125,84.66000366210938,1152.5,3993.5,281.6000061035156
2022-08-10,169.75999450683594,421.25,2244.0,10818.0,121.22000122070312,267.0,85.55000305175781,1139.0,3948.5,286.79998779296875
2022-08-11,168.97999572753906,427.54998779296875,2266.5,10506.0,121.22000122070312,265.0,84.76000213623047,1132.0,3921.0,286.6000061035156
2022-08-12,171.60000610351562,430.54998779296875,2255.0,10712.0,121.58000183105469,263.3999938964844,85.01000213623047,1139.5,3905.5,286.3999938964844
2022-08-15,171.55999755859375,425.5,2237.5,10962.0,121.13999938964844,266.20001220703125,85.75,1151.5,3932.5,286.3999938964844
2022-08-16,170.5,426.5,2360.0,10968.0,123.22000122070312,267.8999938964844,85.9000015258789,1168.0,3921.5,289.20001220703125
2022-08-17,168.67999267578125,430.8999938964844,2346.0,11002.0,121.77999877929688,268.8999938964844,83.5,1165.0,3940.5,319.6000061035156
2022-08-18,168.5,442.0,2371.5,11014.0,121.55999755859375,270.70001220703125,83.5999984741211,1167.5,3938.0,325.0
2022-08-19,165.27999877929688,447.79998779296875,2387.0,11250.0,121.73999786376953,270.8999938964844,81.26000213623047,1168.5,4004.0,327.3999938964844
2022-08-22,163.0800018310547,449.0,2428.0,11440.0,119.87999725341797,270.3999938964844,80.4000015258789,1185.0,4006.0,319.79998779296875
2022-08-23,163.60000610351562,459.3999938964844,2475.0,11198.0,117.37999725341797,265.8999938964844,80.12999725341797,1154.5,3941.5,307.6000061035156
2022-08-24,162.6199951171875,452.95001220703125,2455.0,11350.0,116.27999877929688,259.3999938964844,80.30999755859375,1147.0,3991.0,313.20001220703125
2022-08-25,164.16000366210938,459.45001220703125,2500.0,11422.0,116.55999755859375,256.5,80.52999877929688,1136.0,3967.0,314.6000061035156
2022-08-26,162.10000610351562,457.79998779296875,2507.0,11364.0,115.08000183105469,252.6999969482422,78.4800033569336,1137.5,3935.0,312.0
2022-08-30,164.6999969482422,449.25,2398.5,10970.0,115.72000122070312,251.0,78.19999694824219,1124.5,3943.5,314.3999938964844
2022-08-31,164.5,441.5,2359.5,10644.0,115.68000030517578,248.6999969482422,77.0,1078.0,3925.5,315.20001220703125
2022-09-01,161.39999389648438,441.20001220703125,2153.0,10576.0,112.18000030517578,244.1999969482422,71.30999755859375,1075.0,3879.0,314.0
2022-09-02,168.63999938964844,453.70001220703125,2207.5,10618.0,113.83999633789062,247.6999969482422,75.06999969482422,1074.0,3906.0,318.6000061035156
2022-09-05,166.5,463.3500061035156,2227.5,10648.0,112.33999633789062,249.60000610351562,74.12000274658203,1090.5,3880.0,325.79998779296875
2022-09-06,167.8800048828125,452.70001220703125,2183.5,10514.0,113.18000030517578,255.89999389648438,76.70999908447266,1079.0,3917.0,328.6000061035156
2022-09-07,164.10000610351562,441.25,2120.5,10400.0,110.18000030517578,249.3000030517578,76.75,1072.5,3925.5,328.6000061035156
2022-09-08,166.25999450683594,443.04998779296875,2182.0,10512.0,107.9000015258789,237.39999389648438,78.27999877929688,1066.0,3911.5,332.0
2022-09-09,168.83999633789062,450.79998779296875,2280.0,10500.0,108.4800033569336,239.89999389648438,78.44000244140625,1071.0,3953.0,334.0
2022-09-12,173.9600067138672,457.8500061035156,2327.5,10622.0,110.55999755859375,253.10000610351562,80.66999816894531,1078.0,4020.5,340.3999938964844
2022-09-13,171.94000244140625,461.54998779296875,2301.0,10328.0,109.0999984741211,245.3000030517578,78.2699966430664,1080.0,4017.5,339.3999938964844
2022-09-14,169.89999389648438,462.29998779296875,2248.0,10152.0,107.12000274658203,237.3000030517578,75.16000366210938,1053.5,3965.5,338.79998779296875
2022-09-15,172.24000549316406,456.54998779296875,2252.5,10130.0,109.23999786376953,232.0,76.86000061035156,1034.5,3969.5,339.20001220703125
2022-09-16,171.13999938964844,452.04998779296875,2237.0,10122.0,108.36000061035156,231.5,75.7699966430664,1036.0,3944.0,334.3999938964844
2022-09-20,170.9199981689453,452.5,2260.0,10076.0,106.37999725341797,224.10000610351562,75.81999969482422,1019.0,3977.5,331.6000061035156
2022-09-21,167.8000030517578,455.54998779296875,2249.5,10090.0,108.77999877929688,225.8000030517578,74.31999969482422,1037.0,4052.5,336.3999938964844
2022-09-22,166.25999450683594,458.25,2270.5,9934.0,108.86000061035156,227.0,73.2699966430664,1027.0,4054.5,329.6000061035156
2022-09-23,161.86000061035156,433.1000061035156,2222.0,10016.0,108.12000274658203,220.1999969482422,71.87999725341797,1013.0,4026.5,326.3999938964844
2022-09-26,157.5970001220703,430.10101318359375,2191.22705078125,10146.0,106.66000366210938,217.60000610351562,72.66999816894531,988.2000122070312,4075.618896484375,321.79998779296875
2022-09-27,155.83999633789062,431.1000061035156,2251.0,9923.0,105.55999755859375,216.10000610351562,69.2300033569336,948.2000122070312,4078.5,316.6000061035156
2022-09-28,151.0800018310547,435.8999938964844,2287.5,10076.0,105.12000274658203,211.5,66.69999694824219,969.4000244140625,4065.0,313.0
2022-09-29,144.66000366210938,432.04998779296875,2289.0,9933.0,101.83999633789062,200.3000030517578,68.26000213623047,937.4000244140625,4080.5,303.20001220703125
2022-09-30,144.3000030517578,433.1000061035156,2276.5,9944.0,101.12000274658203,206.8000030517578,69.58999633789062,931.0,3969.0,306.3999938964844
2022-10-03,145.0800018310547,442.70001220703125,2283.0,9806.0,103.72000122070312,208.89999389648438,69.7699966430664,933.4000244140625,3876.5,307.20001220703125
