Date,TCS.NS,INFY.NS,RELIANCE.NS,HDFCBANK.NS,LT.NS,HINDUNILVR.NS,ASIANPAINT.NS,COALINDIA.NS,NTPC.NS,TATAMOTORS.NS
2022-02-18,3793.89990234375,1706.949951171875,2237.720458984375,1512.3499755859375,1883.0999755859375,2312.550048828125,3258.449951171875,167.3000030517578,132.35000610351562,493.1499938964844
2022-02-21,3719.39990234375,1730.699951171875,2215.10693359375,1522.0999755859375,1863.949951171875,2294.800048828125,3251.64990234375,161.1999969482422,131.9499969482422,494.45001220703125
2022-02-22,3586.39990234375,1734.3499755859375,2205.046142578125,1510.699951171875,1844.449951171875,2269.949951171875,3227.14990234375,159.89999389648438,132.10000610351562,478.25
2022-02-23,3563.800048828125,1742.8499755859375,2191.247314453125,1500.9000244140625,1820.300048828125,2260.39990234375,3237.199951171875,158.5,130.1999969482422,477.0
2022-02-24,3401.64990234375,1678.1500244140625,2082.056396484375,1419.4000244140625,1757.3499755859375,2171.39990234375,3069.050048828125,150.0,124.4000015258789,427.95001220703125
2022-02-25,3520.75,1694.5999755859375,2108.085205078125,1456.0999755859375,1777.050048828125,2170.699951171875,3119.199951171875,163.4499969482422,130.35000610351562,459.75
2022-02-28,3554.199951171875,1715.5999755859375,2177.86376953125,1426.25,1816.75,2172.10009765625,3174.64990234375,169.5500030517578,133.5,454.04998779296875
2022-03-02,3546.14990234375,1702.800048828125,2213.86083984375,1374.25,1784.5,2149.10009765625,3028.949951171875,184.8000030517578,130.9499969482422,447.6000061035156
2022-03-03,3544.39990234375,1720.8499755859375,2195.170166015625,1371.0,1752.300048828125,2091.0,2871.89990234375,188.9499969482422,132.10000610351562,437.1000061035156
2022-03-04,3524.35009765625,1723.300048828125,2146.48193359375,1366.5,1711.75,2019.5,2738.14990234375,181.0,130.1999969482422,417.25
2022-03-07,3484.89990234375,1739.8499755859375,2067.10400390625,1324.800048828125,1634.449951171875,1943.949951171875,2708.449951171875,188.6999969482422,130.0500030517578,394.0
2022-03-08,3599.949951171875,1778.199951171875,2063.36572265625,1327.800048828125,1658.5,1949.0,2723.39990234375,189.14999389648438,133.75,391.75
2022-03-09,3632.60009765625,1813.3499755859375,2172.83349609375,1371.1500244140625,1690.949951171875,1997.9000244140625,2874.949951171875,186.64999389648438,131.5,405.8999938964844
2022-03-10,3620.949951171875,1825.9000244140625,2208.0458984375,1392.699951171875,1728.199951171875,2101.949951171875,2912.800048828125,178.9499969482422,132.9499969482422,419.6000061035156
2022-03-11,3599.14990234375,1822.0,2214.41455078125,1396.800048828125,1728.6500244140625,2094.39990234375,2932.0,181.75,131.9499969482422,418.1499938964844
2022-03-14,3643.0,1890.699951171875,2232.59765625,1442.550048828125,1746.75,2059.300048828125,2962.800048828125,180.35000610351562,132.14999389648438,411.70001220703125
2022-03-15,3593.89990234375,1839.300048828125,2181.463623046875,1424.0,1743.449951171875,2038.199951171875,2987.14990234375,172.89999389648438,131.0500030517578,413.6499938964844
2022-03-16,3655.89990234375,1889.4000244140625,2218.291259765625,1448.1500244140625,1756.199951171875,2072.14990234375,3042.0,176.89999389648438,132.75,424.8999938964844
2022-03-17,3672.75,1854.5999755859375,2290.6083984375,1480.050048828125,1787.9000244140625,2102.050048828125,3136.60009765625,176.5500030517578,132.89999389648438,433.79998779296875
2022-03-21,3626.699951171875,1853.050048828125,2277.409423828125,1486.5,1756.300048828125,2051.199951171875,3045.75,182.3000030517578,132.89999389648438,427.95001220703125
2022-03-22,3700.949951171875,1887.4000244140625,2336.250732421875,1494.1500244140625,1774.050048828125,1993.5,3051.14990234375,183.35000610351562,132.85000610351562,440.3500061035156
2022-03-23,3712.39990234375,1872.4000244140625,2343.6806640625,1479.25,1767.25,1978.550048828125,3016.800048828125,183.0500030517578,133.4499969482422,435.79998779296875
2022-03-24,3749.85009765625,1886.699951171875,2380.093017578125,1442.6500244140625,1771.550048828125,1965.9000244140625,3025.35009765625,187.39999389648438,135.39999389648438,433.20001220703125
2022-03-25,3707.449951171875,1876.550048828125,2395.96875,1430.9000244140625,1751.0999755859375,1953.0,3046.949951171875,186.10000610351562,134.75,432.1000061035156
2022-03-28,3707.699951171875,1873.9000244140625,2420.05908203125,1432.800048828125,1741.5999755859375,1975.0999755859375,3027.449951171875,191.25,134.8000030517578,432.70001220703125
2022-03-29,3705.35009765625,1886.0,2420.61279296875,1451.800048828125,1746.6500244140625,1987.050048828125,3042.60009765625,186.0,134.35000610351562,433.70001220703125
2022-03-30,3731.550048828125,1903.949951171875,2467.132080078125,1476.949951171875,1773.5999755859375,2015.9000244140625,3081.550048828125,182.89999389648438,135.3000030517578,435.6499938964844
2022-03-31,3739.949951171875,1906.8499755859375,2431.873291015625,1470.3499755859375,1767.6500244140625,2048.64990234375,3079.949951171875,183.0500030517578,135.0,433.75
2022-04-01,3758.75,1903.550048828125,2451.3486328125,1506.0,1790.0999755859375,2078.14990234375,3114.14990234375,186.14999389648438,142.9499969482422,441.1499938964844
2022-04-04,3770.35009765625,1882.949951171875,2458.59423828125,1656.800048828125,1826.3499755859375,2128.449951171875,3118.0,187.75,144.3000030517578,446.75
2022-04-05,3814.800048828125,1861.0999755859375,2423.84326171875,1608.25,1836.050048828125,2139.800048828125,3140.800048828125,187.89999389648438,149.10000610351562,458.04998779296875
2022-04-06,3755.35009765625,1828.8499755859375,2417.38232421875,1550.8499755859375,1852.800048828125,2142.050048828125,3154.0,193.85000610351562,153.0,456.1499938964844
2022-04-07,3684.14990234375,1811.0,2374.73974609375,1516.75,1826.300048828125,2164.800048828125,3155.0,190.75,153.5,449.5
2022-04-08,3685.64990234375,1814.5999755859375,2414.244140625,1514.6500244140625,1830.75,2183.050048828125,3206.25,194.5500030517578,152.0500030517578,452.04998779296875
2022-04-11,3696.39990234375,1766.550048828125,2409.2138671875,1496.1500244140625,1781.5,2163.050048828125,3157.449951171875,196.39999389648438,153.10000610351562,452.04998779296875
2022-04-12,3691.10009765625,1742.449951171875,2363.848388671875,1493.5,1747.699951171875,2132.25,3128.64990234375,186.0,152.60000610351562,438.29998779296875
2022-04-13,3661.949951171875,1748.550048828125,2355.172119140625,1464.949951171875,1760.800048828125,2152.14990234375,3080.64990234375,186.60000610351562,153.9499969482422,431.04998779296875
2022-04-18,3528.050048828125,1621.4000244140625,2347.97265625,1395.449951171875,1738.3499755859375,2177.64990234375,3021.550048828125,189.4499969482422,163.1999969482422,433.79998779296875
2022-04-19,3471.89990234375,1562.0,2437.45751953125,1342.199951171875,1705.75,2113.050048828125,2991.199951171875,197.75,160.64999389648438,424.95001220703125
2022-04-20,3556.800048828125,1587.699951171875,2509.12841796875,1354.300048828125,1691.5999755859375,2164.949951171875,3083.0,199.10000610351562,160.5,440.54998779296875
2022-04-21,3628.64990234375,1618.800048828125,2567.87744140625,1374.3499755859375,1714.5,2197.949951171875,3158.25,206.89999389648438,162.6999969482422,448.04998779296875
2022-04-22,3612.550048828125,1585.449951171875,2546.37158203125,1355.5999755859375,1694.3499755859375,2126.949951171875,3164.39990234375,202.14999389648438,160.4499969482422,438.8500061035156
2022-04-25,3548.199951171875,1561.0999755859375,2487.484130859375,1365.75,1657.3499755859375,2100.75,3130.60009765625,188.4499969482422,156.10000610351562,425.1499938964844
2022-04-26,3546.300048828125,1581.0,2561.924072265625,1372.050048828125,1699.949951171875,2148.35009765625,3125.64990234375,191.39999389648438,157.0,434.8999938964844
2022-04-27,3561.199951171875,1552.800048828125,2564.416259765625,1372.550048828125,1677.050048828125,2145.10009765625,3148.35009765625,187.5,155.64999389648438,430.25
2022-04-28,3584.300048828125,1582.5999755859375,2602.720703125,1371.3499755859375,1719.25,2241.85009765625,3247.699951171875,190.25,159.6999969482422,436.04998779296875
2022-04-29,3546.699951171875,1567.550048828125,2575.39990234375,1384.5999755859375,1694.3499755859375,2234.85009765625,3237.199951171875,182.85000610351562,156.1999969482422,437.6000061035156
2022-05-02,3542.39990234375,1541.0,2566.3544921875,1403.699951171875,1679.449951171875,2230.5,3200.0,187.64999389648438,157.5,432.8500061035156
2022-05-04,3479.75,1535.550048828125,2486.238037109375,1356.0,1633.949951171875,2171.550048828125,3100.85009765625,187.35000610351562,158.64999389648438,423.5
2022-05-05,3513.39990234375,1585.1500244140625,2437.5498046875,1352.949951171875,1637.6500244140625,2166.60009765625,3076.550048828125,185.85000610351562,158.39999389648438,426.29998779296875
2022-05-06,3432.60009765625,1542.8499755859375,2418.859130859375,1317.5999755859375,1622.449951171875,2149.199951171875,3016.25,187.39999389648438,159.0,408.54998779296875
2022-05-09,3445.10009765625,1570.3499755859375,2324.39013671875,1319.8499755859375,1616.1500244140625,2116.64990234375,3005.25,183.0500030517578,159.0,403.95001220703125
2022-05-10,3438.75,1553.0,2284.10107421875,1341.050048828125,1607.949951171875,2180.39990234375,3086.35009765625,170.0500030517578,155.4499969482422,391.75
2022-05-11,3412.0,1526.75,2260.703125,1348.5999755859375,1570.800048828125,2163.5,3053.64990234375,169.85000610351562,152.5500030517578,388.1499938964844
2022-05-12,3408.64990234375,1508.800048828125,2214.6455078125,1303.050048828125,1526.1500244140625,2138.800048828125,3039.949951171875,167.0500030517578,148.5500030517578,372.29998779296875
2022-05-13,3414.89990234375,1504.4000244140625,2239.7509765625,1291.3499755859375,1534.5,2194.10009765625,3064.0,168.6999969482422,144.14999389648438,404.29998779296875
2022-05-16,3376.800048828125,1489.0999755859375,2240.304931640625,1305.0999755859375,1542.9000244140625,2217.25,2999.89990234375,171.6999969482422,148.25,405.3500061035156
2022-05-17,3451.60009765625,1518.449951171875,2334.404541015625,1314.0,1604.0999755859375,2245.0,3050.0,184.5500030517578,150.5,424.1499938964844
2022-05-18,3448.800048828125,1509.199951171875,2342.896240234375,1313.9000244140625,1572.5,2291.39990234375,3100.10009765625,185.5500030517578,148.5,415.1499938964844
2022-05-19,3261.949951171875,1427.1500244140625,2288.900634765625,1287.050048828125,1547.949951171875,2264.550048828125,3046.89990234375,181.1999969482422,148.0,398.6499938964844
2022-05-20,3293.0,1455.1500244140625,2422.366455078125,1320.949951171875,1610.0999755859375,2325.949951171875,3109.949951171875,185.9499969482422,149.60000610351562,418.0
2022-05-23,3321.75,1468.4000244140625,2406.16796875,1304.0,1644.1500244140625,2379.800048828125,3174.199951171875,184.3000030517578,150.14999389648438,421.45001220703125
2022-05-24,3288.0,1441.0,2414.4287109375,1318.949951171875,1626.300048828125,2309.64990234375,3086.85009765625,182.35000610351562,146.89999389648438,425.75
2022-05-25,3167.64990234375,1410.449951171875,2410.875244140625,1328.800048828125,1574.75,2298.699951171875,2838.050048828125,180.6999969482422,152.64999389648438,417.0
2022-05-26,3226.949951171875,1423.949951171875,2387.892578125,1366.699951171875,1564.550048828125,2280.199951171875,2840.14990234375,183.25,154.14999389648438,420.6499938964844
2022-05-27,3261.300048828125,1461.3499755859375,2376.81640625,1392.050048828125,1600.300048828125,2330.60009765625,2834.85009765625,181.85000610351562,150.4499969482422,429.6000061035156
2022-05-30,3375.25,1526.800048828125,2459.609619140625,1401.550048828125,1660.8499755859375,2348.949951171875,2844.0,187.1999969482422,150.89999389648438,442.3999938964844
2022-05-31,3364.35009765625,1503.5999755859375,2429.93505859375,1388.949951171875,1654.5,2353.25,2859.64990234375,192.89999389648438,156.0,443.54998779296875
2022-06-01,3355.199951171875,1478.550048828125,2430.7197265625,1394.8499755859375,1648.0,2308.449951171875,2852.5,196.0500030517578,156.8000030517578,444.6000061035156
2022-06-02,3423.0,1508.0,2514.528076171875,1385.0999755859375,1637.1500244140625,2284.800048828125,2908.550048828125,198.1999969482422,159.0500030517578,439.1499938964844
2022-06-03,3440.14990234375,1521.699951171875,2565.4775390625,1380.300048828125,1652.050048828125,2291.949951171875,2886.89990234375,197.0,155.0,431.8999938964844
2022-06-06,3430.949951171875,1530.050048828125,2554.44775390625,1378.449951171875,1640.199951171875,2280.5,2817.449951171875,194.85000610351562,155.1999969482422,432.3500061035156
2022-06-07,3362.699951171875,1506.699951171875,2559.247314453125,1362.5999755859375,1589.449951171875,2211.60009765625,2744.699951171875,197.5500030517578,157.25,435.8500061035156
2022-06-08,3404.14990234375,1500.0,2514.29736328125,1367.4000244140625,1584.550048828125,2197.050048828125,2705.199951171875,197.64999389648438,157.0500030517578,435.6499938964844
2022-06-09,3427.10009765625,1515.0,2583.245361328125,1377.699951171875,1595.0999755859375,2197.699951171875,2686.800048828125,198.75,155.14999389648438,428.5
2022-06-10,3359.89990234375,1476.800048828125,2505.251953125,1351.0999755859375,1585.0999755859375,2199.89990234375,2708.75,198.5,155.25,428.04998779296875
2022-06-13,3219.60009765625,1424.5,2457.855712890625,1326.5999755859375,1532.050048828125,2196.89990234375,2660.75,191.0500030517578,148.89999389648438,406.70001220703125
2022-06-14,3210.550048828125,1440.550048828125,2425.7353515625,1312.0,1544.6500244140625,2171.0,2635.39990234375,192.1999969482422,151.39999389648438,405.1499938964844
2022-06-15,3206.300048828125,1422.199951171875,2396.384033203125,1307.449951171875,1560.3499755859375,2146.550048828125,2661.14990234375,190.0500030517578,148.14999389648438,414.1000061035156
2022-06-16,3142.0,1397.199951171875,2362.879150390625,1281.300048828125,1527.4000244140625,2146.699951171875,2657.449951171875,179.89999389648438,142.9499969482422,392.95001220703125
2022-06-17,3088.89990234375,1387.300048828125,2390.569091796875,1289.75,1489.949951171875,2110.449951171875,2580.199951171875,182.64999389648438,140.4499969482422,388.95001220703125
2022-06-20,3112.39990234375,1414.1500244140625,2347.234375,1322.1500244140625,1471.800048828125,2195.89990234375,2660.699951171875,176.85000610351562,137.25,382.70001220703125
2022-06-21,3211.949951171875,1449.9000244140625,2385.12353515625,1336.550048828125,1500.300048828125,2205.0,2678.35009765625,184.8000030517578,139.9499969482422,397.6000061035156
2022-06-22,3222.949951171875,1437.25,2312.66796875,1330.25,1478.75,2202.85009765625,2666.35009765625,179.35000610351562,137.64999389648438,393.1000061035156
2022-06-23,3308.800048828125,1452.449951171875,2275.14794921875,1335.1500244140625,1494.300048828125,2252.60009765625,2758.199951171875,177.14999389648438,136.5,407.20001220703125
2022-06-24,3293.10009765625,1441.0999755859375,2307.54541015625,1353.800048828125,1494.8499755859375,2303.89990234375,2760.89990234375,176.5500030517578,136.60000610351562,409.29998779296875
2022-06-27,3314.699951171875,1474.5999755859375,2300.715087890625,1356.25,1535.800048828125,2320.64990234375,2820.949951171875,182.0500030517578,138.5,414.5
2022-06-28,3318.14990234375,1480.1500244140625,2333.066162109375,1345.9000244140625,1551.5,2317.64990234375,2726.5,186.39999389648438,138.60000610351562,417.1000061035156
2022-06-29,3290.5,1463.25,2381.4775390625,1343.949951171875,1547.9000244140625,2233.449951171875,2697.800048828125,188.75,141.75,416.95001220703125
2022-06-30,3267.10009765625,1461.9000244140625,2395.7841796875,1348.0,1558.25,2230.60009765625,2695.199951171875,185.60000610351562,142.89999389648438,411.79998779296875
2022-07-01,3315.10009765625,1479.4000244140625,2223.229248046875,1353.75,1572.1500244140625,2282.35009765625,2773.14990234375,183.25,140.64999389648438,412.70001220703125
2022-07-04,3235.050048828125,1488.0,2227.84423828125,1355.6500244140625,1581.699951171875,2375.199951171875,2790.300048828125,182.0500030517578,141.39999389648438,408.45001220703125
2022-07-05,3216.300048828125,1475.949951171875,2245.888916015625,1352.5999755859375,1564.9000244140625,2401.5,2766.60009765625,182.4499969482422,140.85000610351562,412.0
2022-07-06,3260.75,1491.6500244140625,2226.13671875,1371.25,1556.1500244140625,2498.39990234375,2861.39990234375,181.6999969482422,138.9499969482422,416.3500061035156
2022-07-07,3287.85009765625,1498.699951171875,2204.215576171875,1395.800048828125,1611.0999755859375,2472.949951171875,2891.39990234375,186.0,140.4499969482422,430.8500061035156
2022-07-08,3265.449951171875,1514.449951171875,2207.261474609375,1397.0999755859375,1687.449951171875,2496.85009765625,2879.800048828125,189.8000030517578,143.6999969482422,441.54998779296875
2022-07-11,3113.800048828125,1473.1500244140625,2237.259033203125,1406.1500244140625,1663.0,2490.60009765625,2933.050048828125,193.35000610351562,144.8000030517578,437.04998779296875
2022-07-12,3084.699951171875,1438.5999755859375,2234.074462890625,1391.800048828125,1653.75,2449.550048828125,2893.199951171875,193.89999389648438,147.10000610351562,430.54998779296875
2022-07-13,3038.75,1444.449951171875,2194.477783203125,1357.8499755859375,1647.25,2497.75,2941.199951171875,193.4499969482422,148.60000610351562,427.1000061035156
2022-07-14,2998.75,1428.8499755859375,2212.568603515625,1351.050048828125,1646.1500244140625,2497.800048828125,2939.14990234375,192.0,148.3000030517578,428.04998779296875
2022-07-15,2994.60009765625,1430.3499755859375,2216.860595703125,1362.050048828125,1684.8499755859375,2568.5,2978.14990234375,193.39999389648438,149.75,440.20001220703125
2022-07-18,3063.5,1489.9000244140625,2235.736083984375,1347.550048828125,1727.6500244140625,2553.5,3017.85009765625,195.60000610351562,149.8000030517578,450.8999938964844
2022-07-19,3074.25,1484.1500244140625,2249.442626953125,1348.050048828125,1729.800048828125,2567.949951171875,3019.10009765625,198.25,150.75,449.04998779296875
2022-07-20,3164.800048828125,1515.300048828125,2310.26806640625,1365.050048828125,1739.949951171875,2604.5,3006.449951171875,197.85000610351562,150.5500030517578,453.45001220703125
2022-07-21,3177.300048828125,1532.9000244140625,2294.85400390625,1360.75,1765.1500244140625,2607.449951171875,3066.10009765625,198.60000610351562,150.85000610351562,454.8500061035156
2022-07-22,3171.0,1506.300048828125,2310.360595703125,1392.5,1767.75,2640.60009765625,3067.39990234375,197.10000610351562,148.9499969482422,454.8999938964844
2022-07-25,3166.75,1503.5999755859375,2234.0283203125,1396.5999755859375,1782.449951171875,2623.60009765625,3104.949951171875,200.89999389648438,150.10000610351562,449.54998779296875
2022-07-26,3115.89990234375,1451.1500244140625,2235.043701171875,1393.75,1751.25,2547.10009765625,3108.5,202.3000030517578,150.0,441.1499938964844
2022-07-27,3188.85009765625,1471.050048828125,2232.9208984375,1404.4000244140625,1796.6500244140625,2581.949951171875,3186.050048828125,203.4499969482422,149.6999969482422,444.04998779296875
2022-07-28,3260.5,1517.4000244140625,2267.902587890625,1416.8499755859375,1801.25,2620.10009765625,3272.39990234375,202.85000610351562,150.35000610351562,442.25
2022-07-29,3301.89990234375,1549.699951171875,2316.221435546875,1434.199951171875,1808.050048828125,2637.39990234375,3333.75,211.25,152.9499969482422,449.6000061035156
2022-08-01,3298.800048828125,1551.050048828125,2376.585693359375,1446.1500244140625,1814.699951171875,2593.0,3324.550048828125,212.75,156.5,479.20001220703125
2022-08-02,3291.800048828125,1543.5999755859375,2385.631103515625,1430.25,1793.050048828125,2635.25,3396.14990234375,215.25,159.5500030517578,476.25
2022-08-03,3339.5,1566.0999755859375,2405.66015625,1433.5999755859375,1789.800048828125,2626.35009765625,3439.64990234375,212.10000610351562,159.64999389648438,467.79998779296875
2022-08-04,3354.949951171875,1599.9000244140625,2373.86279296875,1431.9000244140625,1780.0999755859375,2627.949951171875,3460.5,207.14999389648438,154.6999969482422,468.8999938964844
2022-08-05,3365.050048828125,1616.6500244140625,2338.881103515625,1427.050048828125,1787.449951171875,2645.39990234375,3473.89990234375,208.4499969482422,155.60000610351562,465.25
2022-08-08,3374.449951171875,1619.4000244140625,2369.478515625,1462.050048828125,1829.6500244140625,2650.35009765625,3458.449951171875,215.39999389648438,159.39999389648438,468.25
2022-08-10,3354.25,1602.449951171875,2383.646728515625,1466.300048828125,1855.1500244140625,2642.800048828125,3411.64990234375,219.85000610351562,155.75,475.54998779296875
2022-08-11,3422.5,1619.949951171875,2391.58447265625,1485.699951171875,1867.1500244140625,2613.699951171875,3405.199951171875,218.60000610351562,153.64999389648438,476.6499938964844
2022-08-12,3401.550048828125,1594.0999755859375,2430.258056640625,1485.1500244140625,1846.449951171875,2594.949951171875,3427.85009765625,221.64999389648438,158.5,477.54998779296875
2022-08-16,3392.699951171875,1596.449951171875,2447.14892578125,1502.1500244140625,1848.9000244140625,2644.5,3501.0,222.89999389648438,158.75,489.8500061035156
2022-08-17,3401.10009765625,1606.25,2459.9326171875,1509.9000244140625,1855.699951171875,2684.64990234375,3523.699951171875,221.4499969482422,161.4499969482422,485.3999938964844
2022-08-18,3381.25,1582.949951171875,2456.379150390625,1511.699951171875,1894.550048828125,2682.050048828125,3535.35009765625,221.75,160.8000030517578,484.79998779296875
2022-08-19,3385.75,1597.0999755859375,2412.582763671875,1493.050048828125,1936.050048828125,2634.550048828125,3482.550048828125,217.14999389648438,157.75,471.0
2022-08-22,3354.550048828125,1575.6500244140625,2405.890869140625,1470.3499755859375,1880.6500244140625,2626.699951171875,3349.75,218.3000030517578,156.5,454.6000061035156
2022-08-23,3284.60009765625,1542.4000244140625,2442.99560546875,1465.800048828125,1877.050048828125,2592.75,3356.60009765625,222.85000610351562,158.64999389648438,460.45001220703125
2022-08-24,3255.35009765625,1537.5,2436.48828125,1472.8499755859375,1893.3499755859375,2588.25,3378.85009765625,223.64999389648438,160.8000030517578,463.20001220703125
2022-08-25,3218.199951171875,1518.1500244140625,2429.38134765625,1464.8499755859375,1877.9000244140625,2574.199951171875,3362.5,224.89999389648438,158.89999389648438,459.20001220703125
2022-08-26,3222.199951171875,1521.550048828125,2416.4130859375,1465.0999755859375,1905.4000244140625,2571.550048828125,3323.550048828125,229.9499969482422,163.39999389648438,465.04998779296875
2022-08-29,3132.550048828125,1461.75,2397.630126953125,1439.4000244140625,1881.5,2575.800048828125,3343.25,230.60000610351562,160.9499969482422,453.3500061035156
2022-08-30,3211.14990234375,1492.949951171875,2434.826904296875,1486.0999755859375,1922.5,2659.85009765625,3391.60009765625,234.8000030517578,164.0,471.1000061035156
2022-09-01,3131.699951171875,1464.199951171875,2363.248291015625,1472.1500244140625,1912.949951171875,2606.0,3446.550048828125,230.3000030517578,160.6999969482422,466.8999938964844
2022-09-02,3130.39990234375,1453.0,2335.650634765625,1485.5,1940.5,2603.60009765625,3431.050048828125,229.3000030517578,161.8000030517578,461.75
2022-09-05,3133.39990234375,1461.300048828125,2371.924560546875,1495.050048828125,1968.3499755859375,2600.60009765625,3424.800048828125,231.60000610351562,164.5,459.0
2022-09-06,3127.050048828125,1455.0999755859375,2396.8916015625,1489.3499755859375,1962.300048828125,2573.10009765625,3395.25,232.6999969482422,168.4499969482422,457.75
