Date,BARC.L,BP.L,BHP.L,AZN.L,VOD.L,TSCO.L,RR.L,NG.L,ULVR.L,BBY.L
2015-05-01,254.35000610351562,468.6000061035156,1607.5,4461.5,230.0,284.9997863769531,357.9244079589844,966.872314453125,2875.0,240.6999969482422
2015-05-05,250.1999969482422,474.95001220703125,1610.5,4439.0,228.5500030517578,287.406494140625,355.1789855957031,967.2127075195312,2834.0,238.8000030517578
2015-05-06,249.4499969482422,473.29998779296875,1594.5,4413.5,232.1999969482422,287.27978515625,351.0610046386719,948.5451049804688,2822.0,236.10000610351562
2015-05-07,248.89999389648438,457.1000061035156,1538.0,4407.0,231.8000030517578,283.35321044921875,349.00201416015625,949.4177856445312,2836.0,235.8000030517578
2015-05-08,258.04998779296875,461.29998779296875,1560.5,4532.0,233.3000030517578,289.8764953613281,353.46319580078125,988.2540893554688,2894.0,242.39999389648438
2015-05-11,260.79998779296875,457.70001220703125,1572.0,4528.0,234.75,294.4997863769531,350.031494140625,987.8178100585938,2855.0,242.1999969482422
2015-05-12,257.45001220703125,456.04998779296875,1575.0,4400.0,233.60000610351562,288.10321044921875,344.8840026855469,971.5631713867188,2819.0,241.10000610351562
2015-05-13,260.25,456.0,1569.5,4390.0,235.85000610351562,284.61981201171875,344.8840026855469,962.29052734375,2817.0,241.89999389648438
2015-05-14,262.1000061035156,456.79998779296875,1549.0,4434.5,235.39999389648438,288.039794921875,347.6293029785156,964.4722900390625,2855.0,242.60000610351562
2015-05-15,261.6499938964844,452.3999938964844,1533.0,4367.5,234.5,284.3664855957031,347.6293029785156,974.8359985351562,2845.0,247.89999389648438
2015-05-18,261.1499938964844,452.29998779296875,1463.0,4390.0,234.10000610351562,281.3265075683594,346.59979248046875,976.3632202148438,2855.0,248.8000030517578
2015-05-19,262.70001220703125,452.3500061035156,1405.5,4403.5,226.60000610351562,280.1231994628906,346.2567138671875,982.14501953125,2900.0,254.5
2015-05-20,271.54998779296875,452.1000061035156,1395.5,4393.0,238.85000610351562,279.2998046875,344.5408020019531,985.4177856445312,2895.0,254.6999969482422
2015-05-21,271.04998779296875,458.0,1404.5,4425.0,242.5,279.5531921386719,346.9429931640625,991.7449951171875,2874.0,254.89999389648438
2015-05-22,270.1499938964844,457.75,1408.5,4473.5,253.75,277.906494140625,349.68829345703125,1001.9995727539062,2881.0,254.6999969482422
2015-05-26,264.8999938964844,451.70001220703125,1375.0,4373.5,250.75,273.156494140625,346.2567138671875,987.8178100585938,2854.0,258.70001220703125
2015-05-27,269.25,454.3999938964844,1379.0,4468.5,251.5,274.8664855957031,349.34521484375,1013.4541015625,2905.0,258.1000061035156
2015-05-28,271.1000061035156,453.29998779296875,1376.5,4492.0,253.6999969482422,274.10650634765625,348.3157043457031,1020.4359130859375,2911.0,255.8000030517578
2015-05-29,270.0,450.75,1379.5,4372.5,255.35000610351562,269.293212890625,342.4818115234375,1018.90869140625,2887.0,248.89999389648438
2015-06-01,266.3999938964844,447.3999938964844,1359.5,4366.5,254.3000030517578,265.7464904785156,342.3102111816406,1014.2177734375,2874.0,249.39999389648438
2015-06-02,267.6499938964844,449.95001220703125,1383.5,4357.0,254.60000610351562,262.7698059082031,338.7070007324219,1006.14501953125,2833.0,248.0
2015-06-03,271.20001220703125,449.54998779296875,1367.0,4390.0,250.39999389648438,266.5065002441406,338.7070007324219,998.7269287109375,2888.0,249.6999969482422
2015-06-04,266.3999938964844,440.1499938964844,1323.5,4337.0,248.10000610351562,264.289794921875,333.7309875488281,947.9995727539062,2872.0,247.39999389648438
2015-06-05,265.45001220703125,443.3500061035156,1327.0,4367.5,242.0500030517578,260.6798095703125,333.3877868652344,934.90869140625,2819.0,249.0
2015-06-08,262.0,441.8999938964844,1308.0,4333.0,244.0,257.7665100097656,331.32879638671875,937.3087158203125,2807.0,255.10000610351562
2015-06-09,261.54998779296875,441.3500061035156,1315.0,4246.0,241.75,255.99319458007812,330.127685546875,925.1995849609375,2792.0,252.6999969482422
2015-06-10,267.1499938964844,443.54998779296875,1348.5,4281.0,244.10000610351562,267.83648681640625,337.6773986816406,931.635986328125,2828.0,256.70001220703125
2015-06-11,268.75,446.79998779296875,1346.0,4272.0,237.0,273.156494140625,336.8194885253906,938.3995971679688,2849.0,253.10000610351562
2015-06-12,269.70001220703125,437.6000061035156,1340.5,4211.0,234.3000030517578,270.6864929199219,332.87310791015625,933.05419921875,2788.0,251.5
2015-06-15,264.95001220703125,435.04998779296875,1320.5,4149.0,231.1999969482422,271.0664978027344,324.2939147949219,925.7451171875,2777.0,245.5
2015-06-16,263.6499938964844,432.3999938964844,1312.0,4170.0,233.5500030517578,267.8998107910156,323.0928039550781,935.9995727539062,2791.0,245.0
2015-06-17,261.8999938964844,435.0,1302.0,4158.5,230.5,263.52978515625,315.19989013671875,932.7269287109375,2762.0,244.0
2015-06-18,261.54998779296875,434.45001220703125,1333.0,4193.0,233.10000610351562,265.3664855957031,311.9397888183594,938.3995971679688,2774.0,244.39999389648438
2015-06-19,265.75,431.3500061035156,1325.5,4189.0,233.64999389648438,267.0765075683594,310.9103088378906,934.3632202148438,2772.0,245.5
2015-06-22,272.45001220703125,439.3999938964844,1346.5,4242.0,239.3000030517578,271.0664978027344,313.65570068359375,939.2722778320312,2855.0,254.39999389648438
2015-06-23,272.45001220703125,438.95001220703125,1356.0,4273.5,240.9499969482422,273.85321044921875,312.79779052734375,934.3632202148438,2859.0,255.0
2015-06-24,274.45001220703125,442.1000061035156,1373.5,4250.0,239.75,273.34649658203125,311.5967102050781,931.7451171875,2851.0,254.0
2015-06-25,272.8999938964844,442.29998779296875,1336.0,4183.0,239.35000610351562,275.8164978027344,310.0523986816406,926.0723266601562,2843.0,248.89999389648438
2015-06-26,272.3500061035156,437.54998779296875,1301.5,4193.5,237.25,283.289794921875,308.1650085449219,924.7633056640625,2832.0,243.0
2015-06-29,264.25,427.54998779296875,1301.5,4096.5,232.8000030517578,277.08319091796875,306.1059875488281,908.181396484375,2756.0,239.0
2015-06-30,260.5,420.1499938964844,1249.0,4019.0,229.85000610351562,269.22979736328125,298.5563049316406,891.490478515625,2730.0,241.89999389648438
2015-07-01,266.54998779296875,419.1499938964844,1260.0,4120.5,234.25,265.4931945800781,305.4195861816406,892.0360107421875,2776.0,248.39999389648438
2015-07-02,266.3999938964844,437.3999938964844,1272.5,4190.0,235.89999389648438,265.4298095703125,300.7868957519531,909.2722778320312,2755.0,245.6999969482422
2015-07-03,262.95001220703125,434.3999938964844,1248.5,4167.0,231.10000610351562,262.7065124511719,293.9234924316406,903.2722778320312,2732.0,242.89999389648438
2015-07-06,258.79998779296875,429.5,1223.5,4149.0,231.10000610351562,259.9831848144531,275.39239501953125,898.90869140625,2723.0,236.1999969482422
2015-07-07,252.14999389648438,418.54998779296875,1189.0,4178.0,225.5,254.156494140625,260.6361999511719,900.9813842773438,2714.0,227.0
2015-07-08,257.29998779296875,423.20001220703125,1187.5,4194.5,229.10000610351562,255.73980712890625,260.2929992675781,915.9268798828125,2777.0,228.39999389648438
2015-07-09,261.1499938964844,426.04998779296875,1206.0,4222.0,230.0500030517578,260.9331970214844,259.7782897949219,923.8905029296875,2819.0,220.1999969482422
2015-07-10,268.04998779296875,427.0,1227.5,4284.5,235.6999969482422,263.1498107910156,263.89630126953125,932.9451293945312,2881.0,221.5
2015-07-13,273.70001220703125,428.79998779296875,1253.0,4331.0,236.5500030517578,269.16650390625,266.98480224609375,928.4722900390625,2881.0,225.10000610351562
2015-07-14,276.0,429.1499938964844,1236.0,4345.0,237.89999389648438,274.1697998046875,266.98480224609375,930.6541748046875,2900.0,226.89999389648438
2015-07-15,278.04998779296875,427.1000061035156,1233.5,4343.5,235.6999969482422,274.9931945800781,268.1859130859375,936.1087036132812,2887.0,230.10000610351562
2015-07-16,280.0,422.0,1253.0,4336.5,238.0,275.6897888183594,268.3575134277344,942.1087036132812,2911.0,234.60000610351562
2015-07-17,280.1000061035156,416.95001220703125,1245.0,4315.0,237.39999389648438,276.1965026855469,267.6711120605469,936.6541748046875,2888.0,235.0
2015-07-20,280.8500061035156,416.6000061035156,1240.0,4347.5,239.0,276.8931884765625,268.7005920410156,937.5269165039062,2892.0,231.10000610351562
2015-07-21,283.1499938964844,414.0,1251.5,4335.5,235.89999389648438,280.6932067871094,262.6951904296875,927.2722778320312,2873.0,230.89999389648438
2015-07-22,281.3999938964844,406.6000061035156,1180.0,4281.0,232.60000610351562,277.3998107910156,260.9794006347656,913.3087158203125,2859.0,233.3000030517578
2015-07-23,281.75,401.0,1168.0,4293.5,231.9499969482422,278.1597900390625,258.57720947265625,914.29052734375,2905.0,232.3000030517578
2015-07-24,282.1499938964844,394.70001220703125,1123.5,4253.5,238.4499969482422,277.3998107910156,252.5717010498047,912.872314453125,2898.0,230.10000610351562
2015-07-27,276.79998779296875,387.29998779296875,1130.5,4190.5,235.6999969482422,271.4465026855469,246.3946990966797,911.6723022460938,2853.0,225.3000030517578
2015-07-28,279.6000061035156,392.6499938964844,1143.5,4170.0,235.4499969482422,269.039794921875,252.22860717773438,908.3995971679688,2858.0,227.3000030517578
2015-07-29,284.6000061035156,398.6000061035156,1168.0,4191.0,240.9499969482422,269.7998046875,250.68429565429688,915.490478515625,2869.0,232.5
2015-07-30,287.04998779296875,401.0,1170.0,4319.5,241.0500030517578,271.8898010253906,257.2044982910156,919.3087158203125,2889.0,230.6999969482422
2015-07-31,288.95001220703125,395.45001220703125,1182.5,4320.0,241.85000610351562,273.21978759765625,272.4754943847656,930.6541748046875,2907.0,235.6999969482422
2015-08-03,288.20001220703125,391.45001220703125,1137.0,4342.0,241.39999389648438,268.0264892578125,288.6044006347656,929.7813720703125,2940.0,234.8000030517578
2015-08-04,282.1499938964844,390.3999938964844,1159.0,4385.0,241.0500030517578,266.8865051269531,282.7705078125,930.1087036132812,2935.0,237.6999969482422
2015-08-05,282.0,395.04998779296875,1200.5,4424.5,246.0500030517578,272.8398132324219,280.5398864746094,932.8359985351562,2960.0,239.5
2015-08-06,282.0,383.20001220703125,1175.5,4412.5,245.64999389648438,277.273193359375,280.5398864746094,941.2360229492188,2966.0,240.8000030517578
2015-08-07,281.25,385.6000061035156,1191.0,4320.5,241.85000610351562,273.34649658203125,275.9071960449219,938.7269287109375,2950.0,241.6999969482422
2015-08-10,282.6000061035156,385.5,1209.0,4358.0,244.25,269.4831848144531,277.1083068847656,938.3995971679688,2953.0,245.0
2015-08-11,278.3500061035156,380.5,1148.5,4341.0,241.3000030517578,265.4298095703125,273.84820556640625,934.2542114257812,2912.0,251.6999969482422
2015-08-12,271.1499938964844,383.6000061035156,1147.0,4288.5,236.4499969482422,258.5898132324219,274.53448486328125,939.3814086914062,2788.0,261.6000061035156
2015-08-13,275.54998779296875,383.1499938964844,1152.0,4273.5,239.4499969482422,255.8665008544922,273.84820556640625,946.0360107421875,2820.0,260.1000061035156
2015-08-14,274.3500061035156,379.25,1150.0,4247.5,239.0,256.6897888183594,273.6766052246094,948.5451049804688,2806.0,260.0
2015-08-17,273.95001220703125,378.1499938964844,1133.5,4278.0,239.10000610351562,256.11981201171875,273.3334045410156,959.1268920898438,2800.0,264.0
2015-08-18,274.04998779296875,373.75,1112.5,4310.0,239.60000610351562,251.55979919433594,271.1028137207031,958.3632202148438,2781.0,270.0
2015-08-19,267.8999938964844,367.5,1071.5,4240.0,235.0,246.68319702148438,261.4941101074219,954.1087036132812,2728.0,267.6000061035156
2015-08-20,265.1499938964844,369.6000061035156,1092.5,4185.5,232.4499969482422,245.3531951904297,261.1509094238281,955.0905151367188,2686.0,267.0
2015-08-21,256.79998779296875,357.20001220703125,1065.5,4054.0,224.89999389648438,238.38650512695312,252.22860717773438,931.9631958007812,2622.0,264.29998779296875
2015-08-24,244.6999969482422,331.04998779296875,967.5,3903.5,214.5500030517578,229.39320373535156,246.9095001220703,893.1268920898438,2524.0,251.5
2015-08-25,256.3500061035156,335.3500061035156,1021.0,3970.0,219.1999969482422,235.5998992919922,248.45370483398438,921.8178100585938,2585.0,262.79998779296875
2015-08-26,252.0,331.20001220703125,1009.5,3922.5,216.8000030517578,235.8531951904297,245.193603515625,900.872314453125,2544.0,260.8999938964844
2015-08-27,262.6000061035156,351.20001220703125,1102.5,4084.0,225.35000610351562,242.50320434570312,250.68429565429688,929.017822265625,2613.0,266.79998779296875
2015-08-28,261.45001220703125,360.5,1132.0,4120.0,226.6999969482422,242.37649536132812,255.14549255371094,938.29052734375,2623.0,272.5
2015-09-01,253.14999389648438,349.3999938964844,1056.0,4033.5,220.0,234.83990478515625,249.4832000732422,926.6177978515625,2563.0,267.29998779296875
2015-09-02,253.8000030517578,345.29998779296875,1064.5,4117.0,222.0500030517578,234.14320373535156,251.1990966796875,926.3995971679688,2578.0,261.79998779296875
2015-09-03,257.29998779296875,355.8500061035156,1110.0,4247.5,226.89999389648438,240.09649658203125,252.91490173339844,936.6541748046875,2622.0,263.1000061035156
2015-09-04,250.89999389648438,337.8999938964844,1052.0,4181.5,223.0500030517578,235.5364990234375,247.4241943359375,920.7269287109375,2571.0,258.0
2015-09-07,253.0,336.0,1065.5,4219.0,225.64999389648438,235.5364990234375,246.73789978027344,928.1450805664062,2590.0,260.20001220703125
2015-09-08,258.5,340.20001220703125,1087.0,4255.5,227.1999969482422,239.39990234375,248.968505859375,937.0905151367188,2598.0,260.0
2015-09-09,262.5,342.5,1127.0,4268.0,229.60000610351562,242.18649291992188,250.85589599609375,942.1087036132812,2626.0,260.8999938964844
2015-09-10,258.6000061035156,335.29998779296875,1060.0,4290.5,227.10000610351562,235.0299072265625,248.79690551757812,939.7086791992188,2567.0,261.8999938964844
2015-09-11,258.45001220703125,333.5,1057.5,4285.5,223.9499969482422,229.70989990234375,247.4241943359375,927.599609375,2556.0,260.8999938964844
2015-09-14,254.5,332.0,1068.5,4284.5,221.25,226.0364990234375,246.05149841308594,922.1450805664062,2549.0,256.5
2015-09-15,259.6499938964844,338.70001220703125,1084.5,4328.0,218.4499969482422,224.1999053955078,248.110595703125,922.2542114257812,2579.0,254.8000030517578
2015-09-16,262.5,345.8500061035156,1123.5,4323.0,219.14999389648438,226.9864959716797,247.08099365234375,929.6723022460938,2639.0,257.1000061035156
2015-09-17,260.45001220703125,345.70001220703125,1107.5,4270.5,216.1999969482422,223.24989318847656,243.82090759277344,927.9268798828125,2636.0,254.39999389648438
2015-09-18,253.25,333.45001220703125,1098.0,4370.0,216.75,221.22320556640625,237.47230529785156,928.5814208984375,2616.0,252.60000610351562
2015-09-21,254.89999389648438,333.54998779296875,1076.0,4379.0,217.39999389648438,223.56649780273438,239.0166015625,932.8359985351562,2628.0,252.6999969482422
2015-09-22,246.64999389648438,325.20001220703125,1021.5,4165.5,211.89999389648438,213.05320739746094,235.24169921875,929.017822265625,2551.0,247.3000030517578
2015-09-23,248.1999969482422,329.45001220703125,1041.5,4224.0,216.0,213.4965057373047,233.1826934814453,940.3632202148438,2581.0,253.3000030517578
2015-09-24,246.4499969482422,322.8999938964844,1018.5,4206.0,212.39999389648438,209.1898956298828,223.23089599609375,948.1087036132812,2538.0,248.10000610351562
2015-09-25,254.9499969482422,333.29998779296875,1026.0,4330.0,217.64999389648438,212.1031951904297,227.69200134277344,971.8905029296875,2650.0,256.5
2015-09-28,245.1999969482422,323.04998779296875,964.0999755859375,4180.0,207.1999969482422,210.5198974609375,226.49099731445312,979.635986328125,2608.0,258.1000061035156
2015-09-29,239.0,326.20001220703125,979.0,4129.5,204.35000610351562,216.9799041748047,223.40240478515625,982.7996215820312,2603.0,252.1999969482422
2015-09-30,244.14999389648438,334.0,1005.0,4181.5,208.4499969482422,232.05320739746094,232.32479858398438,1002.4359130859375,2686.0,251.5
2015-10-01,247.14999389648438,342.25,1029.0,4161.0,204.3000030517578,225.783203125,235.58489990234375,1003.1995849609375,2682.0,250.3000030517578
2015-10-02,248.5500030517578,351.45001220703125,1042.0,4168.0,206.14999389648438,227.80990600585938,241.76190185546875,1016.7269287109375,2702.0,251.6999969482422
2015-10-05,256.20001220703125,368.0,1065.0,4247.5,212.5,236.29649353027344,249.9980010986328,1019.344970703125,2778.0,260.29998779296875
2015-10-06,255.35000610351562,378.1000061035156,1059.5,4201.0,213.5500030517578,243.389892578125,253.2581024169922,1020.872314453125,2788.0,262.0
2015-10-07,255.75,387.0,1108.0,4112.0,208.39999389648438,249.533203125,251.88540649414062,1011.2722778320312,2752.0,260.3999938964844
2015-10-08,254.75,388.95001220703125,1145.0,4160.5,210.0,255.5498046875,255.83180236816406,1019.6723022460938,2771.0,261.0
2015-10-09,257.0,391.6000061035156,1194.5,4209.5,211.9499969482422,259.4132080078125,259.26348876953125,996.5449829101562,2786.0,259.5
2015-10-12,256.54998779296875,384.79998779296875,1177.5,4176.5,210.8000030517578,255.67649841308594,249.14010620117188,991.5269165039062,2817.0,255.0
2015-10-13,251.39999389648438,382.75,1162.5,4138.0,209.9499969482422,245.79649353027344,243.99249267578125,991.635986328125,2823.0,258.79998779296875
2015-10-14,246.0500030517578,377.6499938964844,1152.5,4059.0,204.14999389648438,243.7698974609375,239.70289611816406,989.6723022460938,2790.0,253.60000610351562
2015-10-15,248.0,379.6499938964844,1145.0,4121.0,207.10000610351562,243.389892578125,239.18820190429688,1003.9631958007812,2890.0,258.5
2015-10-16,250.8000030517578,384.0,1129.5,4146.0,209.3000030517578,249.4698944091797,235.24169921875,1012.7996215820312,2917.0,249.5
2015-10-19,254.64999389648438,377.25,1096.0,4156.5,208.39999389648438,245.22650146484375,229.7510986328125,1009.8541259765625,2921.0,247.3000030517578
2015-10-20,252.60000610351562,376.54998779296875,1093.0,4024.5,208.5500030517578,239.52650451660156,231.29530334472656,1016.181396484375,2920.0,248.1999969482422
2015-10-21,248.0500030517578,380.95001220703125,1096.5,3947.0,208.0500030517578,238.3231964111328,233.8690948486328,1011.8178100585938,2936.0,255.6999969482422
2015-10-22,250.64999389648438,388.54998779296875,1116.5,4011.0,215.10000610351562,238.4499053955078,229.922607421875,1013.8905029296875,2947.0,252.89999389648438
2015-10-23,251.25,388.1000061035156,1140.5,4069.5,218.0,241.42649841308594,236.09970092773438,1018.90869140625,2948.0,258.79998779296875
2015-10-26,250.9499969482422,384.3999938964844,1131.0,4091.5,216.60000610351562,241.3632049560547,234.38380432128906,1024.3631591796875,2942.0,256.20001220703125
2015-10-27,250.85000610351562,380.0,1091.0,4075.0,215.35000610351562,234.5865020751953,231.46690368652344,1017.8178100585938,2940.0,251.0
2015-10-28,253.14999389648438,391.0,1097.0,4179.5,217.3000030517578,239.0832061767578,231.1237030029297,1020.6541137695312,2960.0,250.39999389648438
2015-10-29,237.25,391.70001220703125,1053.0,4196.5,216.10000610351562,235.156494140625,233.01119995117188,1011.1632080078125,2936.0,244.39999389648438
2015-10-30,232.0,386.3999938964844,1040.5,4150.5,214.25,232.17990112304688,235.9281005859375,1008.872314453125,2893.0,249.1999969482422
2015-11-02,236.0500030517578,388.25,1026.0,4156.0,214.89999389648438,233.00320434570312,237.30079650878906,1007.1268920898438,2875.0,251.39999389648438
2015-11-03,233.5,403.25,1058.5,4162.5,215.39999389648438,233.889892578125,238.50180053710938,1000.035888671875,2870.0,252.1999969482422
2015-11-04,232.35000610351562,402.04998779296875,1069.5,4127.5,217.25,239.0198974609375,243.47779846191406,1006.5814208984375,2873.0,252.0
2015-11-05,228.14999389648438,390.45001220703125,1034.0,4247.0,216.5500030517578,233.06649780273438,240.2176971435547,1011.599609375,2880.0,252.8000030517578
2015-11-06,232.39999389648438,386.5,975.0,4226.0,216.1999969482422,231.67320251464844,239.87449645996094,975.490478515625,2858.0,259.5
2015-11-09,234.0500030517578,382.6000061035156,952.4000244140625,4158.5,214.4499969482422,226.16319274902344,239.70289611816406,977.4541015625,2817.0,258.20001220703125
2015-11-10,230.60000610351562,382.5,946.5,4156.0,222.8000030517578,221.9832000732422,230.60899353027344,991.9631958007812,2809.0,254.0
2015-11-11,232.10000610351562,377.8999938964844,923.7000122070312,4202.0,224.4499969482422,220.39990234375,228.89309692382812,989.2360229492188,2843.0,253.39999389648438
2015-11-12,225.6999969482422,367.25,877.2999877929688,4075.0,221.60000610351562,217.4864959716797,184.1096954345703,999.2722778320312,2798.0,248.1999969482422
2015-11-13,225.10000610351562,364.5,883.4000244140625,4094.0,220.39999389648438,211.533203125,176.216796875,990.76318359375,2754.0,248.5
2015-11-16,224.39999389648438,368.6499938964844,877.7000122070312,4258.0,221.25,210.5198974609375,181.1927947998047,995.017822265625,2758.0,249.0
2015-11-17,227.4499969482422,378.54998779296875,877.0999755859375,4397.0,225.5500030517578,214.06649780273438,190.4582977294922,1009.4177856445312,2820.0,251.6999969482422
2015-11-18,227.89999389648438,382.5,880.7000122070312,4409.0,224.0,216.47320556640625,186.34030151367188,1006.7996215820312,2801.0,255.0
2015-11-19,229.9499969482422,385.1499938964844,888.7000122070312,4428.5,221.5,217.8665008544922,185.65390014648438,1024.90869140625,2820.0,256.8999938964844
2015-11-20,221.89999389648438,381.29998779296875,885.5,4499.5,223.5,217.16990661621094,189.42880249023438,1036.3631591796875,2851.0,255.89999389648438
2015-11-23,220.5500030517578,380.75,871.2999877929688,4486.0,222.1999969482422,209.12649536132812,195.2626953125,1026.9814453125,2851.0,251.60000610351562
2015-11-24,220.0500030517578,385.8999938964844,875.7999877929688,4463.5,219.3000030517578,208.23989868164062,201.78280639648438,1025.9996337890625,2833.0,247.1999969482422
2015-11-25,221.5,386.1000061035156,853.5,4500.0,222.89999389648438,213.43319702148438,208.30299377441406,1031.8905029296875,2869.0,249.8000030517578
