Date,AMZN,META,GOOG,BA,TSLA,AAPL,WMT,NFLX,XOM,JNJ
2022-02-09,161.1894989013672,232.0,141.4530029296875,215.86000061035156,310.6666564941406,176.27999877929688,45.89666748046875,412.8900146484375,79.0,171.49000549316406
2022-02-10,159.0034942626953,228.07000732421875,138.6024932861328,218.75,301.51666259765625,172.1199951171875,45.36000061035156,406.2699890136719,78.23999786376953,169.4199981689453
2022-02-11,153.2935028076172,219.5500030517578,134.1300048828125,212.3000030517578,286.6666564941406,168.63999938964844,45.11000061035156,391.30999755859375,80.20999908447266,167.7100067138672
2022-02-14,155.16700744628906,217.6999969482422,135.3000030517578,210.0399932861328,291.9200134277344,168.8800048828125,44.650001525878906,396.57000732421875,78.9800033569336,165.60000610351562
2022-02-15,156.510498046875,221.0,136.42550659179688,217.72999572753906,307.4766540527344,172.7899932861328,44.790000915527344,407.4599914550781,77.98999786376953,167.30999755859375
2022-02-16,158.10049438476562,216.5399932861328,137.4875030517578,218.92999267578125,307.7966613769531,172.5500030517578,44.5099983215332,398.0799865722656,78.3499984741211,167.2100067138672
2022-02-17,154.65249633789062,207.7100067138672,132.30850219726562,213.5800018310547,292.1166687011719,168.8800048828125,46.293331146240234,386.6700134277344,78.2300033569336,166.19000244140625
2022-02-18,152.60150146484375,206.16000366210938,130.46749877929688,209.02999877929688,285.6600036621094,167.3000030517578,45.996665954589844,391.2900085449219,77.36000061035156,163.36000061035156
2022-02-22,150.19749450683594,202.0800018310547,129.40249633789062,198.74000549316406,273.84332275390625,164.32000732421875,45.483333587646484,377.3800048828125,76.45999908447266,161.13999938964844
2022-02-23,144.82699584960938,198.4499969482422,127.58499908447266,196.4199981689453,254.67999267578125,160.07000732421875,45.016666412353516,367.4599914550781,76.7699966430664,161.22000122070312
2022-02-24,151.35800170898438,207.60000610351562,132.67349243164062,198.42999267578125,266.92333984375,162.74000549316406,44.84333419799805,390.0299987792969,75.80000305175781,158.13999938964844
2022-02-25,153.7884979248047,210.47999572753906,134.51950073242188,201.47999572753906,269.9566650390625,164.85000610351562,45.459999084472656,390.79998779296875,77.83999633789062,166.0
2022-02-28,153.56300354003906,211.02999877929688,134.89100646972656,205.33999633789062,290.1433410644531,165.1199951171875,45.0533332824707,394.5199890136719,78.41999816894531,164.57000732421875
2022-03-01,151.14199829101562,203.49000549316406,134.16799926757812,194.91000366210938,288.1233215332031,163.1999969482422,45.33000183105469,386.239990234375,79.16999816894531,164.0
2022-03-02,152.05250549316406,208.11000061035156,134.75149536132812,197.80999755859375,293.2966613769531,166.55999755859375,45.38666534423828,380.0299987792969,80.52999877929688,166.0399932861328
2022-03-03,147.89849853515625,202.97000122070312,134.30799865722656,188.85000610351562,279.7633361816406,166.22999572753906,46.43000030517578,368.07000732421875,81.04000091552734,168.47999572753906
2022-03-04,145.64100646972656,200.05999755859375,132.1219940185547,180.83999633789062,279.42999267578125,163.1699981689453,47.606666564941406,361.7300109863281,84.08999633789062,169.47999572753906
2022-03-07,137.4530029296875,187.47000122070312,126.4645004272461,169.1699981689453,268.1933288574219,159.3000030517578,47.223331451416016,350.260009765625,87.12000274658203,172.2100067138672
2022-03-08,136.01449584960938,190.2899932861328,127.27850341796875,173.8000030517578,274.79998779296875,157.44000244140625,46.246665954589844,341.760009765625,87.77999877929688,168.72000122070312
2022-03-09,139.2790069580078,198.5,133.86599731445312,178.55999755859375,286.3233337402344,162.9499969482422,46.48666763305664,358.7900085449219,82.79000091552734,169.36000061035156
2022-03-10,146.8175048828125,195.2100067138672,132.6820068359375,178.38999938964844,279.4333190917969,158.52000427246094,47.543331146240234,356.7699890136719,85.36000061035156,169.66000366210938
2022-03-11,145.52450561523438,187.61000061035156,130.47549438476562,176.22999572753906,265.1166687011719,154.72999572753906,47.356666564941406,340.32000732421875,84.91999816894531,169.35000610351562
2022-03-14,141.85299682617188,186.6300048828125,126.74099731445312,175.52000427246094,255.4566650390625,150.6199951171875,48.016666412353516,331.010009765625,81.87999725341797,171.69000244140625
2022-03-15,147.3665008544922,192.02999877929688,129.66050720214844,179.88999938964844,267.2966613769531,155.08999633789062,48.59333419799805,343.75,77.22000122070312,176.13999938964844
2022-03-16,153.10400390625,203.6300048828125,133.6905059814453,188.99000549316406,280.07666015625,159.58999633789062,48.45000076293945,357.5299987792969,76.93000030517578,174.52000427246094
2022-03-17,157.23899841308594,207.83999633789062,134.60049438476562,190.19000244140625,290.5333251953125,160.6199951171875,48.336666107177734,371.3999938964844,78.9800033569336,176.8000030517578
2022-03-18,161.25050354003906,216.49000549316406,136.80149841308594,192.8300018310547,301.7966613769531,163.97999572753906,48.47999954223633,380.6000061035156,78.66999816894531,174.83999633789062
2022-03-21,161.4915008544922,211.49000549316406,136.47850036621094,185.89999389648438,307.0533447265625,165.3800048828125,48.07666778564453,374.5899963378906,82.19999694824219,175.8300018310547
2022-03-22,164.88900756835938,216.64999389648438,140.27749633789062,191.0399932861328,331.32666015625,168.82000732421875,47.93333435058594,382.9200134277344,81.83999633789062,175.0
2022-03-23,163.4080047607422,213.4600067138672,138.5034942626953,186.0399932861328,333.03668212890625,170.2100067138672,47.31666564941406,374.489990234375,83.12999725341797,174.33999633789062
2022-03-24,163.64950561523438,219.57000732421875,141.31199645996094,189.0500030517578,337.97332763671875,174.07000732421875,47.61000061035156,375.7099914550781,83.37999725341797,175.24000549316406
2022-03-25,164.77349853515625,221.82000732421875,141.52149963378906,188.9499969482422,336.8800048828125,174.72000122070312,47.81666564941406,373.8500061035156,85.19999694824219,176.9199981689453
2022-03-28,168.99049377441406,223.58999633789062,141.9499969482422,188.16000366210938,363.9466552734375,175.60000610351562,48.66666793823242,378.510009765625,82.80999755859375,177.8300018310547
2022-03-29,169.31500244140625,229.86000061035156,143.25,193.8000030517578,366.5233459472656,178.9600067138672,49.07666778564453,391.82000732421875,82.37000274658203,177.74000549316406
2022-03-30,166.30099487304688,227.85000610351562,142.64450073242188,194.91000366210938,364.663330078125,177.77000427246094,49.956668853759766,381.4700012207031,83.77999877929688,179.58999633789062
2022-03-31,162.99749755859375,222.36000061035156,139.64950561523438,191.5,359.20001220703125,174.61000061035156,49.63999938964844,374.5899963378906,82.58999633789062,177.22999572753906
2022-04-01,163.55999755859375,224.85000610351562,140.6999969482422,190.75999450683594,361.5299987792969,174.30999755859375,50.336666107177734,373.4700012207031,83.12000274658203,178.19000244140625
2022-04-04,168.34649658203125,233.88999938964844,143.6425018310547,191.17999267578125,381.8166809082031,178.44000244140625,50.3466682434082,391.5,83.16000366210938,176.47000122070312
2022-04-05,164.05499267578125,231.83999633789062,141.06300354003906,182.64999389648438,363.7533264160156,175.05999755859375,50.4900016784668,380.1499938964844,82.7300033569336,177.61000061035156
2022-04-06,158.75599670410156,223.3000030517578,137.17599487304688,178.72000122070312,348.586669921875,171.8300018310547,51.663333892822266,368.3500061035156,83.6500015258789,182.22999572753906
2022-04-07,157.7845001220703,222.9499969482422,136.46499633789062,177.97000122070312,352.4200134277344,172.13999938964844,52.18000030517578,362.1499938964844,85.05000305175781,181.75999450683594
2022-04-08,154.4604949951172,222.3300018310547,134.010498046875,175.1999969482422,341.8299865722656,170.08999633789062,52.470001220703125,355.8800048828125,86.83999633789062,182.1199951171875
2022-04-11,151.1219940185547,216.4600067138672,129.79649353027344,175.02999877929688,325.30999755859375,165.75,51.43000030517578,348.0,83.8499984741211,179.83999633789062
2022-04-12,150.78750610351562,214.13999938964844,128.37449645996094,176.27999877929688,328.98333740234375,167.66000366210938,51.07666778564453,344.1000061035156,85.5999984741211,179.89999389648438
2022-04-13,155.54100036621094,214.99000549316406,130.28599548339844,182.8699951171875,340.7900085449219,170.39999389648438,52.40666580200195,350.42999267578125,86.80999755859375,180.66000366210938
2022-04-14,151.7064971923828,210.17999267578125,127.25299835205078,181.94000244140625,328.3333435058594,165.2899932861328,52.36000061035156,341.1300048828125,87.83000183105469,179.89999389648438
2022-04-18,152.78500366210938,210.77000427246094,127.96099853515625,179.85000610351562,334.7633361816406,165.07000732421875,51.959999084472656,337.8599853515625,88.55000305175781,177.66000366210938
2022-04-19,158.11549377441406,217.30999755859375,130.531005859375,185.97999572753906,342.7166748046875,167.39999389648438,52.54999923706055,348.6099853515625,87.76000213623047,183.0800018310547
2022-04-20,153.9980010986328,200.4199981689453,128.24549865722656,183.5500030517578,325.73333740234375,167.22999572753906,53.209999084472656,226.19000244140625,87.95999908447266,183.88999938964844
2022-04-21,148.29600524902344,188.07000732421875,124.9375,181.02000427246094,336.260009765625,166.4199981689453,53.290000915527344,218.22000122070312,87.02999877929688,183.36000061035156
2022-04-22,144.35000610351562,184.11000061035156,119.61399841308594,176.9199981689453,335.01666259765625,161.7899932861328,52.28666687011719,215.52000427246094,85.12999725341797,181.5399932861328
2022-04-25,146.07400512695312,186.99000549316406,123.25,175.91000366210938,332.67333984375,162.8800048828125,52.313331604003906,209.91000366210938,82.26000213623047,186.00999450683594
2022-04-26,139.39100646972656,180.9499969482422,119.50599670410156,167.0399932861328,292.1400146484375,156.8000030517578,51.766666412353516,198.39999389648438,82.29000091552734,184.67999267578125
2022-04-27,138.16700744628906,174.9499969482422,115.02050018310547,154.4600067138672,293.836669921875,156.57000732421875,51.413333892822266,188.5399932861328,84.63999938964844,182.10000610351562
2022-04-28,144.59649658203125,205.72999572753906,119.4114990234375,154.22000122070312,292.5033264160156,163.63999938964844,52.06999969482422,199.52000427246094,87.19999694824219,183.4600067138672
2022-04-29,124.28150177001953,200.47000122070312,114.96649932861328,148.83999633789062,290.2533264160156,157.64999389648438,50.996665954589844,190.36000061035156,85.25,180.4600067138672
2022-05-02,124.5,211.1300048828125,117.15699768066406,148.61000061035156,300.9800109863281,157.9600067138672,50.65999984741211,199.4600067138672,86.41000366210938,178.63999938964844
2022-05-03,124.25350189208984,212.02999877929688,118.12950134277344,153.5800018310547,303.0833435058594,159.47999572753906,50.836666107177734,199.8699951171875,88.19000244140625,178.2899932861328
2022-05-04,125.92849731445312,223.41000366210938,122.57499694824219,156.97000122070312,317.5400085449219,166.02000427246094,51.540000915527344,204.00999450683594,91.69999694824219,180.1999969482422
2022-05-05,116.40699768066406,208.27999877929688,116.74649810791016,150.47000122070312,291.09332275390625,156.77000427246094,50.913333892822266,188.32000732421875,90.30999755859375,176.75999450683594
2022-05-06,114.77249908447266,203.77000427246094,115.66000366210938,148.89999389648438,288.54998779296875,157.27999877929688,49.85333251953125,180.97000122070312,91.69000244140625,176.3699951171875
2022-05-09,108.78900146484375,196.2100067138672,113.08399963378906,133.30999755859375,262.3699951171875,152.05999755859375,50.436668395996094,173.10000610351562,84.45999908447266,177.3300018310547
2022-05-10,108.85900115966797,197.64999389648438,114.58450317382812,132.9499969482422,266.67999267578125,154.50999450683594,49.72666549682617,177.66000366210938,85.0199966430664,177.08999633789062
2022-05-11,105.37200164794922,188.74000549316406,113.96099853515625,129.38999938964844,244.6666717529297,146.5,49.206668853759766,166.3699951171875,86.79000091552734,176.1300048828125
2022-05-12,106.93049621582031,191.24000549316406,113.16100311279297,123.13999938964844,242.6666717529297,142.55999755859375,49.15999984741211,174.30999755859375,86.30000305175781,177.8699951171875
2022-05-13,113.05500030517578,198.6199951171875,116.5155029296875,127.19999694824219,256.5299987792969,147.11000061035156,49.349998474121094,187.63999938964844,88.86000061035156,176.85000610351562
2022-05-16,110.81050109863281,200.0399932861328,114.7925033569336,124.05000305175781,241.4566650390625,145.5399932861328,49.4033317565918,186.50999450683594,90.94999694824219,178.0800018310547
2022-05-17,115.36849975585938,202.6199951171875,116.70149993896484,132.0500030517578,253.8699951171875,149.24000549316406,43.78333282470703,190.55999755859375,92.11000061035156,178.82000732421875
2022-05-18,107.11250305175781,192.24000549316406,112.4010009765625,125.5199966430664,236.60333251953125,140.82000732421875,40.810001373291016,177.19000244140625,90.6500015258789,175.5
2022-05-19,107.31900024414062,191.2899932861328,110.74549865722656,127.13999938964844,236.47332763671875,137.35000610351562,39.689998626708984,183.47999572753906,91.13999938964844,173.94000244140625
2022-05-20,107.59100341796875,193.5399932861328,109.31300354003906,120.69999694824219,221.3000030517578,137.58999633789062,39.733333587646484,186.35000610351562,91.86000061035156,176.97999572753906
2022-05-23,107.55699920654297,196.22999572753906,111.66649627685547,124.06999969482422,224.96665954589844,143.11000061035156,40.866668701171875,187.44000244140625,93.88999938964844,179.44000244140625
2022-05-24,104.0999984741211,181.27999877929688,105.9260025024414,119.4000015258789,209.3866729736328,140.36000061035156,41.37666702270508,180.33999633789062,94.4000015258789,181.39999389648438
2022-05-25,106.7750015258789,183.8300018310547,105.8395004272461,122.05999755859375,219.60000610351562,140.52000427246094,41.12333297729492,187.8300018310547,96.30000305175781,179.6199951171875
2022-05-26,111.07749938964844,191.6300048828125,108.2959976196289,127.7300033569336,235.91000366210938,143.77999877929688,42.0,191.39999389648438,96.63999938964844,179.4600067138672
2022-05-27,115.14649963378906,195.1300048828125,112.79900360107422,132.22999572753906,253.2100067138672,149.63999938964844,42.82666778564453,195.19000244140625,97.58999633789062,181.08999633789062
2022-05-31,120.20950317382812,193.63999938964844,114.03900146484375,131.39999389648438,252.75332641601562,148.83999633789062,42.87666702270508,197.44000244140625,96.0,179.52999877929688
2022-06-01,121.68399810791016,188.63999938964844,114.13700103759766,130.64999389648438,246.7899932861328,148.7100067138672,41.81666564941406,192.91000366210938,97.83999633789062,177.7100067138672
2022-06-02,125.51100158691406,198.86000061035156,117.74600219726562,140.5,258.3333435058594,151.2100067138672,42.503334045410156,205.08999633789062,97.66999816894531,177.14999389648438
2022-06-03,122.3499984741211,190.77999877929688,114.56400299072266,139.25,234.51666259765625,145.3800048828125,41.77333450317383,198.97999572753906,99.08999633789062,176.4199981689453
2022-06-06,124.79000091552734,194.25,117.010498046875,139.24000549316406,238.27999877929688,146.13999938964844,41.62333297729492,197.13999938964844,98.83999633789062,176.39999389648438
2022-06-07,123.0,195.64999389648438,117.22949981689453,140.82000732421875,238.8866729736328,148.7100067138672,41.12333297729492,198.61000061035156,103.37000274658203,178.33999633789062
2022-06-08,121.18000030517578,196.63999938964844,117.23799896240234,139.6300048828125,241.86666870117188,147.9600067138672,40.766666412353516,202.8300018310547,104.58999633789062,177.27999877929688
2022-06-09,116.1500015258789,184.0,114.91799926757812,133.72999572753906,239.7066650390625,142.63999938964844,40.34000015258789,192.77000427246094,102.33000183105469,173.7100067138672
2022-06-10,109.6500015258789,175.57000732421875,111.42749786376953,127.0,232.22999572753906,137.1300048828125,40.56666564941406,182.94000244140625,100.45999908447266,172.5500030517578
2022-06-13,103.66999816894531,164.25999450683594,106.87650299072266,115.86000061035156,215.73666381835938,131.8800048828125,39.8033332824707,169.69000244140625,95.8499984741211,170.80999755859375
2022-06-14,102.30999755859375,163.72999572753906,107.19400024414062,122.16000366210938,220.88999938964844,132.75999450683594,39.81999969482422,167.5399932861328,96.0999984741211,168.19000244140625
2022-06-15,107.66999816894531,169.35000610351562,110.3905029296875,133.72000122070312,233.0,135.42999267578125,39.793331146240234,180.11000061035156,94.88999938964844,169.99000549316406
2022-06-16,103.66000366210938,160.8699951171875,106.63600158691406,133.36000061035156,213.10000610351562,130.05999755859375,40.206668853759766,173.35000610351562,91.38999938964844,170.0800018310547
2022-06-17,106.22000122070312,163.74000549316406,107.8655014038086,136.8000030517578,216.75999450683594,131.55999755859375,39.43000030517578,175.50999450683594,86.12000274658203,169.4600067138672
2022-06-21,108.68000030517578,157.0500030517578,112.01499938964844,136.75,237.0366668701172,135.8699951171875,40.723331451416016,170.91000366210938,91.4800033569336,173.00999450683594
2022-06-22,108.94999694824219,155.85000610351562,112.03399658203125,137.16000366210938,236.086669921875,135.35000610351562,40.22999954223633,178.88999938964844,87.86000061035156,175.74000549316406
2022-06-23,112.44000244140625,158.75,112.68450164794922,133.97000122070312,235.07000732421875,138.27000427246094,41.206668853759766,181.7100067138672,85.20999908447266,179.66000366210938
2022-06-24,116.45999908447266,170.16000366210938,118.53800201416016,141.52999877929688,245.7066650390625,141.66000366210938,41.2400016784668,190.85000610351562,86.9000015258789,182.2899932861328
2022-06-27,113.22000122070312,169.49000549316406,116.62249755859375,138.72000122070312,244.9199981689453,141.66000366210938,41.37333297729492,189.13999938964844,89.02999877929688,182.1199951171875
2022-06-28,107.4000015258789,160.67999267578125,112.57150268554688,138.6999969482422,232.663330078125,137.44000244140625,40.790000915527344,179.60000610351562,91.5,176.94000244140625
2022-06-29,108.91999816894531,163.94000244140625,112.25650024414062,138.4499969482422,228.49000549316406,139.22999572753906,40.63999938964844,178.36000061035156,88.12000274658203,176.99000549316406
2022-06-30,106.20999908447266,161.25,109.37249755859375,136.72000122070312,224.47332763671875,136.72000122070312,40.526668548583984,174.8699951171875,85.63999938964844,177.50999450683594
2022-07-01,109.55999755859375,160.02999877929688,109.08100128173828,139.83999633789062,227.26333618164062,138.92999267578125,40.87666702270508,179.9499969482422,87.55000305175781,179.52000427246094
2022-07-05,113.5,168.19000244140625,113.88700103759766,137.6999969482422,233.06666564941406,141.55999755859375,41.41666793823242,185.8800048828125,84.80999755859375,178.13999938964844
2022-07-06,114.33000183105469,169.77000427246094,115.2135009765625,136.30999755859375,231.73333740234375,142.9199981689453,41.709999084472656,184.05999755859375,83.27999877929688,178.3000030517578
2022-07-07,116.33000183105469,172.19000244140625,119.30599975585938,139.97000122070312,244.5433349609375,146.35000610351562,41.77333450317383,189.27000427246094,85.94000244140625,178.5
2022-07-08,115.54000091552734,170.8800048828125,120.16850280761719,139.07000732421875,250.76333618164062,147.0399932861328,41.79999923706055,186.97999572753906,86.08000183105469,178.27999877929688
2022-07-11,111.75,162.8800048828125,116.52249908447266,136.99000549316406,234.3433380126953,144.8699951171875,41.81666564941406,177.33999633789062,85.63999938964844,178.35000610351562
2022-07-12,109.22000122070312,163.27000427246094,114.84950256347656,147.14999389648438,233.07000732421875,145.86000061035156,41.689998626708984,174.4499969482422,84.5,175.85000610351562
2022-07-13,110.4000015258789,163.49000549316406,112.18699645996094,143.9499969482422,237.0399932861328,145.49000549316406,41.790000915527344,176.55999755859375,84.83999633789062,175.44000244140625
2022-07-14,110.62999725341797,158.0500030517578,111.44000244140625,147.14999389648438,238.31333923339844,148.47000122070312,42.606666564941406,174.77999877929688,83.13999938964844,175.67999267578125
2022-07-15,113.55000305175781,164.6999969482422,112.76699829101562,147.74000549316406,240.06666564941406,150.1699981689453,43.02333450317383,189.11000061035156,84.54000091552734,178.22999572753906
2022-07-18,113.76000213623047,167.22999572753906,109.91000366210938,147.72000122070312,240.54666137695312,147.07000732421875,42.92333221435547,190.9199981689453,86.0999984741211,174.22999572753906
2022-07-19,118.20999908447266,175.77999877929688,114.62000274658203,156.1300048828125,245.52999877929688,151.0,43.186668395996094,201.6300048828125,88.2699966430664,171.69000244140625
2022-07-20,122.7699966430664,183.08999633789062,114.69999694824219,158.3800048828125,247.5,153.0399932861328,43.54666519165039,216.44000244140625,89.23999786376953,170.7100067138672
2022-07-21,124.62999725341797,183.1699981689453,115.04000091552734,161.41000366210938,271.7066650390625,155.35000610351562,44.18333435058594,223.8800048828125,87.75,171.30999755859375
2022-07-22,122.41999816894531,169.27000427246094,108.36000061035156,158.16000366210938,272.24334716796875,154.08999633789062,44.06999969482422,220.44000244140625,87.08000183105469,172.1199951171875
2022-07-25,121.13999938964844,166.64999389648438,108.20999908447266,156.63999938964844,268.4333190917969,152.9499969482422,44.00666809082031,218.50999450683594,89.9800033569336,172.4600067138672
2022-07-26,114.80999755859375,159.14999389648438,105.44000244140625,155.9199981689453,258.8599853515625,151.60000610351562,40.65999984741211,213.91000366210938,89.62999725341797,173.67999267578125
2022-07-27,120.97000122070312,169.5800018310547,113.5999984741211,156.08999633789062,274.82000732421875,156.7899932861328,42.1966667175293,226.75,91.56999969482422,173.1999969482422
2022-07-28,122.27999877929688,160.72000122070312,114.58999633789062,159.08999633789062,280.8999938964844,157.35000610351562,43.25,226.02000427246094,92.63999938964844,174.1999969482422
2022-07-29,134.9499969482422,159.10000610351562,116.63999938964844,159.30999755859375,297.1499938964844,162.50999450683594,44.016666412353516,224.89999389648438,96.93000030517578,174.52000427246094
2022-08-01,135.38999938964844,159.92999267578125,115.4800033569336,169.07000732421875,297.27667236328125,161.50999450683594,44.18000030517578,226.2100067138672,94.4800033569336,173.91000366210938
2022-08-02,134.16000366210938,160.19000244140625,115.9000015258789,163.27999877929688,300.586669921875,160.00999450683594,44.22666549682617,221.4199981689453,94.06999969482422,172.9199981689453
2022-08-03,139.52000427246094,168.8000030517578,118.77999877929688,166.63999938964844,307.39666748046875,166.1300048828125,43.5,226.72999572753906,91.0199966430664,174.58999633789062
2022-08-04,142.57000732421875,170.57000732421875,118.87000274658203,166.5,308.6333312988281,165.80999755859375,41.856666564941406,229.91000366210938,87.19000244140625,171.7899932861328
2022-08-05,140.8000030517578,167.11000061035156,118.22000122070312,165.0399932861328,288.1700134277344,165.35000610351562,42.19333267211914,226.77999877929688,88.44999694824219,171.11000061035156
2022-08-08,139.41000366210938,170.25,118.13999938964844,165.88999938964844,290.42333984375,164.8699951171875,42.53666687011719,233.49000549316406,88.94999694824219,170.1999969482422
2022-08-09,137.8300018310547,168.52999877929688,117.5,164.85000610351562,283.3333435058594,164.9199981689453,42.956668853759766,229.94000244140625,90.58999633789062,170.17999267578125
2022-08-10,142.69000244140625,178.33999633789062,120.6500015258789,169.02000427246094,294.3566589355469,169.24000549316406,43.04666519165039,244.11000061035156,91.44999694824219,170.6699981689453
2022-08-11,140.63999938964844,177.49000549316406,119.81999969482422,167.8800048828125,286.6300048828125,168.49000549316406,43.27333450317383,242.6999969482422,93.19000244140625,167.13999938964844
2022-08-12,143.5500030517578,180.5,122.6500015258789,169.99000549316406,300.0299987792969,172.10000610351562,44.073333740234375,249.3000030517578,94.0,165.3000030517578
2022-08-15,143.17999267578125,180.88999938964844,122.87999725341797,170.47000122070312,309.32000732421875,173.19000244140625,44.20000076293945,249.11000061035156,92.31999969482422,166.08999633789062
2022-08-16,144.77999877929688,179.47000122070312,122.51000213623047,172.0800018310547,306.5633239746094,173.02999877929688,46.456668853759766,245.69000244140625,91.45999908447266,167.57000732421875
2022-08-17,142.10000610351562,174.85000610351562,120.31999969482422,167.1999969482422,303.9966735839844,174.5500030517578,46.50666809082031,241.14999389648438,92.19999694824219,167.5800018310547
2022-08-18,142.3000030517578,174.66000366210938,120.86000061035156,168.69000244140625,302.8699951171875,174.14999389648438,46.356666564941406,245.1699981689453,94.37999725341797,166.77000427246094
2022-08-19,138.22999572753906,167.9600067138672,118.12000274658203,162.9199981689453,296.6666564941406,171.52000427246094,45.67333221435547,241.16000366210938,94.08000183105469,169.30999755859375
2022-08-22,133.22000122070312,163.0500030517578,115.06999969482422,158.97999572753906,289.913330078125,167.57000732421875,44.856666564941406,226.5399932861328,94.01000213623047,167.58999633789062
2022-08-23,133.6199951171875,161.11000061035156,114.7699966430664,160.07000732421875,296.4533386230469,167.22999572753906,44.66666793823242,224.5500030517578,98.0,166.1300048828125
2022-08-24,133.8000030517578,163.25999450683594,114.69999694824219,163.60000610351562,297.0966796875,167.52999877929688,44.9900016784668,229.61000061035156,98.58000183105469,165.5800018310547
2022-08-25,137.27999877929688,168.77999877929688,117.69999694824219,169.3800048828125,296.07000732421875,170.02999877929688,45.290000915527344,233.97999572753906,99.08999633789062,167.1300048828125
