Date,AMZN,META,GOOG,BA,TSLA,AAPL,WMT,NFLX,XOM,JNJ
2015-02-27,19.007999420166016,78.97000122070312,27.843555450439453,150.85000610351562,13.555999755859375,32.1150016784668,27.976667404174805,67.84428405761719,88.54000091552734,102.51000213623047
2015-03-02,19.283000946044922,79.75,28.488784790039062,153.8000030517578,13.155332565307617,32.272499084472656,27.98666763305664,68.60713958740234,88.04000091552734,103.22000122070312
2015-03-03,19.230499267578125,79.5999984741211,28.603469848632812,155.57000732421875,13.303999900817871,32.34000015258789,27.790000915527344,67.81571197509766,87.62000274658203,102.33999633789062
2015-03-04,19.13599967956543,80.9000015258789,28.59000587463379,154.35000610351562,13.496000289916992,32.1349983215332,27.52666664123535,67.11000061035156,87.18000030517578,101.6500015258789
2015-03-05,19.39150047302246,81.20999908447266,28.6877384185791,154.47000122070312,13.375332832336426,31.602500915527344,27.856666564941406,66.80714416503906,86.73999786376953,102.5199966430664
2015-03-06,19.004499435424805,80.01000213623047,28.306533813476562,153.1199951171875,12.925333023071289,31.649999618530273,27.530000686645508,64.87428283691406,85.62999725341797,100.11000061035156
2015-03-09,18.92799949645996,79.44000244140625,28.364625930786133,154.75,12.725333213806152,31.78499984741211,27.626667022705078,63.66143035888672,85.16000366210938,100.66000366210938
2015-03-10,18.475500106811523,77.55000305175781,27.67452049255371,152.4199981689453,12.687999725341797,31.127500534057617,27.356666564941406,62.15142822265625,84.26000213623047,99.52999877929688
2015-03-11,18.318500518798828,77.56999969482422,27.483543395996094,151.1699981689453,12.916000366210938,30.559999465942383,26.89666748046875,62.88428497314453,84.0199966430664,98.31999969482422
2015-03-12,18.711999893188477,78.93000030517578,27.699451446533203,152.0399932861328,12.73799991607666,31.112499237060547,27.299999237060547,64.04571533203125,84.22000122070312,99.83000183105469
2015-03-13,18.52899932861328,78.05000305175781,27.291072845458984,151.57000732421875,12.578666687011719,30.897499084472656,27.299999237060547,62.628570556640625,83.87000274658203,99.20999908447266
2015-03-16,18.667499542236328,78.06999969482422,27.649587631225586,153.6699981689453,13.046667098999023,31.237499237060547,27.76333236694336,60.281429290771484,84.76000213623047,101.05999755859375
2015-03-17,18.59600067138672,79.36000061035156,27.466590881347656,154.50999450683594,12.982000350952148,31.760000228881836,27.540000915527344,59.788570404052734,84.08000183105469,99.88999938964844
2015-03-18,18.756999969482422,80.91000366210938,27.898405075073242,155.72999572753906,13.380666732788086,32.11750030517578,27.510000228881836,60.44571304321289,86.06999969482422,101.45999908447266
2015-03-19,18.66200065612793,82.75,27.82311248779297,154.11000061035156,13.043333053588867,31.875,27.17333221435547,60.744285583496094,84.41000366210938,101.69000244140625
2015-03-20,18.92449951171875,83.80000305175781,27.941286087036133,154.5,13.20533275604248,31.475000381469727,27.746667861938477,61.18571472167969,84.54000091552734,102.4000015258789
2015-03-23,18.75550079345703,84.43000030517578,27.863998413085938,152.80999755859375,13.308667182922363,31.802499771118164,27.770000457763672,60.71428680419922,85.43000030517578,102.9800033569336
2015-03-24,18.704500198364258,85.30999755859375,28.431440353393555,151.64999389648438,13.447999954223633,31.672500610351562,27.683332443237305,62.611427307128906,84.5199966430664,101.95999908447266
2015-03-25,18.54800033569336,82.91999816894531,27.86275291442871,148.22999572753906,12.953332901000977,30.844999313354492,27.106666564941406,60.25,84.86000061035156,100.33999633789062
2015-03-26,18.36750030517578,83.01000213623047,27.682498931884766,148.1699981689453,12.694000244140625,31.059999465942383,27.296667098999023,59.75143051147461,84.31999969482422,100.13999938964844
2015-03-27,18.527999877929688,83.30000305175781,27.34193229675293,148.85000610351562,12.333333015441895,30.8125,27.116666793823242,59.25285720825195,83.58000183105469,100.33999633789062
2015-03-30,18.72949981689453,83.19999694824219,27.525928497314453,152.6999969482422,12.704667091369629,31.592500686645508,27.510000228881836,60.36714172363281,85.62999725341797,101.55000305175781
2015-03-31,18.604999542236328,82.22000122070312,27.324979782104492,150.0800018310547,12.584667205810547,31.107500076293945,27.416667938232422,59.52714157104492,85.0,100.5999984741211
2015-04-01,18.51300048828125,81.66999816894531,27.05372428894043,148.63999938964844,12.505999565124512,31.0625,26.90333366394043,59.01714324951172,84.45999908447266,99.1500015258789
2015-04-02,18.612499237060547,81.55999755859375,26.70318603515625,149.27999877929688,12.733332633972168,31.329999923706055,26.90999984741211,59.1542854309082,84.30000305175781,99.63999938964844
2015-04-06,18.851999282836914,82.44000244140625,26.764766693115234,150.92999267578125,13.539999961853027,31.837499618530273,26.996667861938477,60.33000183105469,85.12999725341797,99.16000366210938
2015-04-07,18.720500946044922,82.31999969482422,26.777481079101562,152.32000732421875,13.550000190734863,31.502500534057617,26.833332061767578,60.494285583496094,85.75,100.0999984741211
2015-04-08,19.059999465942383,82.27999877929688,27.0063533782959,153.36000061035156,13.844667434692383,31.399999618530273,27.010000228881836,63.04999923706055,84.05999755859375,100.16000366210938
2015-04-09,19.177000045776367,82.16999816894531,26.964967727661133,153.4199981689453,14.005999565124512,31.639999389648438,26.946666717529297,62.78571319580078,84.6500015258789,101.33000183105469
